r,theta,gamma11,gamma12,gamma13,gamma22,gamma23,gamma33,K11,K12,K13,K22,K23,K33,Gamma_0_0_0,Gamma_0_0_1,Gamma_0_0_2,Gamma_0_1_0,Gamma_0_1_1,Gamma_0_1_2,Gamma_0_2_0,Gamma_0_2_1,Gamma_0_2_2,Gamma_1_0_0,Gamma_1_0_1,Gamma_1_0_2,Gamma_1_1_0,Gamma_1_1_1,Gamma_1_1_2,Gamma_1_2_0,Gamma_1_2_1,Gamma_1_2_2,Gamma_2_0_0,Gamma_2_0_1,Gamma_2_0_2,Gamma_2_1_0,Gamma_2_1_1,Gamma_2_1_2,Gamma_2_2_0,Gamma_2_2_1,Gamma_2_2_2
8.64,3.11018,1.297,0,0,75.4588,0,0.0744513,0,0,0,0,0,0,-0.0168202,-0.000336786,0.000336786,0.000336786,6.66154,6.66154,6.66154,6.66154,0.0065725,5.78872e-06,0.1145,-0.1145,-0.1145,0.000336786,0.000336786,0.000336786,0.000336786,-0.0313752,0,0,0,0,0,0,0,0,0
8.64,3.14159,1.29701,0,0,75.4596,0,7.80572e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.72,0,1.29356,0,0,76.8484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.72,0.0314159,1.29355,0,0,76.8476,0,0.0758216,0,0,0,0,0,0,-0.0164788,0.000330699,-0.000330699,-0.000330699,6.74115,6.74115,6.74115,6.74115,0.00665105,-5.56654e-06,0.113471,-0.113471,-0.113471,-0.000330699,-0.000330699,-0.000330699,-0.000330699,0.0313752,0,0,0,0,0,0,0,0,0
8.72,0.0628319,1.29351,0,0,76.8452,0,0.302989,0,0,0,0,0,0,-0.0164753,0.000660114,-0.000660114,-0.000660114,6.74136,6.74136,6.74136,6.74136,0.0265787,-1.11115e-05,0.113475,-0.113475,-0.113475,-0.000660114,-0.000660114,-0.000660114,-0.000660114,0.0626295,0,0,0,0,0,0,0,0,0
8.72,0.0942478,1.29344,0,0,76.8412,0,0.680613,0,0,0,0,0,0,-0.0164694,0.000986964,-0.000986964,-0.000986964,6.74171,6.74171,6.74171,6.74171,0.0597065,-1.66132e-05,0.113481,-0.113481,-0.113481,-0.000986964,-0.000986964,-0.000986964,-0.000986964,0.0936422,0,0,0,0,0,0,0,0,0
8.72,0.125664,1.29335,0,0,76.8357,0,1.20721,0,0,0,0,0,0,-0.0164612,0.00130998,-0.00130998,-0.00130998,6.7422,6.7422,6.7422,6.7422,0.105907,-2.20504e-05,0.113489,-0.113489,-0.113489,-0.00130998,-0.00130998,-0.00130998,-0.00130998,0.124294,0,0,0,0,0,0,0,0,0
8.72,0.15708,1.29323,0,0,76.8286,0,1.88072,0,0,0,0,0,0,-0.0164507,0.0016279,-0.0016279,-0.0016279,6.74282,6.74282,6.74282,6.74282,0.165004,-2.74019e-05,0.113499,-0.113499,-0.113499,-0.0016279,-0.0016279,-0.0016279,-0.0016279,0.154465,0,0,0,0,0,0,0,0,0
8.72,0.188496,1.29308,0,0,76.82,0,2.69851,0,0,0,0,0,0,-0.0164379,0.0019395,-0.0019395,-0.0019395,6.74358,6.74358,6.74358,6.74358,0.236769,-3.26469e-05,0.113512,-0.113512,-0.113512,-0.0019395,-0.0019395,-0.0019395,-0.0019395,0.184041,0,0,0,0,0,0,0,0,0
8.72,0.219911,1.29291,0,0,76.8099,0,3.65736,0,0,0,0,0,0,-0.016423,0.00224356,-0.00224356,-0.00224356,6.74446,6.74446,6.74446,6.74446,0.320927,-3.7765e-05,0.113527,-0.113527,-0.113527,-0.00224356,-0.00224356,-0.00224356,-0.00224356,0.212906,0,0,0,0,0,0,0,0,0
8.72,0.251327,1.29272,0,0,76.7983,0,4.75352,0,0,0,0,0,0,-0.0164059,0.00253888,-0.00253888,-0.00253888,6.74548,6.74548,6.74548,6.74548,0.417155,-4.27361e-05,0.113544,-0.113544,-0.113544,-0.00253888,-0.00253888,-0.00253888,-0.00253888,0.240948,0,0,0,0,0,0,0,0,0
8.72,0.282743,1.2925,0,0,76.7854,0,5.98269,0,0,0,0,0,0,-0.0163868,0.00282433,-0.00282433,-0.00282433,6.74662,6.74662,6.74662,6.74662,0.525081,-4.75409e-05,0.113563,-0.113563,-0.113563,-0.00282433,-0.00282433,-0.00282433,-0.00282433,0.268058,0,0,0,0,0,0,0,0,0
8.72,0.314159,1.29226,0,0,76.7711,0,7.34005,0,0,0,0,0,0,-0.0163656,0.00309878,-0.00309878,-0.00309878,6.74787,6.74787,6.74787,6.74787,0.644291,-5.21606e-05,0.113584,-0.113584,-0.113584,-0.00309878,-0.00309878,-0.00309878,-0.00309878,0.294131,0,0,0,0,0,0,0,0,0
8.72,0.345575,1.292,0,0,76.7555,0,8.82027,0,0,0,0,0,0,-0.0163425,0.00336115,-0.00336115,-0.00336115,6.74924,6.74924,6.74924,6.74924,0.774325,-5.65771e-05,0.113608,-0.113608,-0.113608,-0.00336115,-0.00336115,-0.00336115,-0.00336115,0.319065,0,0,0,0,0,0,0,0,0
8.72,0.376991,1.29171,0,0,76.7386,0,10.4175,0,0,0,0,0,0,-0.0163176,0.00361043,-0.00361043,-0.00361043,6.75072,6.75072,6.75072,6.75072,0.914682,-6.0773e-05,0.113632,-0.113632,-0.113632,-0.00361043,-0.00361043,-0.00361043,-0.00361043,0.342761,0,0,0,0,0,0,0,0,0
8.72,0.408407,1.29141,0,0,76.7206,0,12.1256,0,0,0,0,0,0,-0.016291,0.00384562,-0.00384562,-0.00384562,6.75231,6.75231,6.75231,6.75231,1.06482,-6.47318e-05,0.113659,-0.113659,-0.113659,-0.00384562,-0.00384562,-0.00384562,-0.00384562,0.365128,0,0,0,0,0,0,0,0,0
8.72,0.439823,1.29109,0,0,76.7016,0,13.9377,0,0,0,0,0,0,-0.0162627,0.00406579,-0.00406579,-0.00406579,6.75399,6.75399,6.75399,6.75399,1.22415,-6.8438e-05,0.113687,-0.113687,-0.113687,-0.00406579,-0.00406579,-0.00406579,-0.00406579,0.386077,0,0,0,0,0,0,0,0,0
8.72,0.471239,1.29075,0,0,76.6815,0,15.8468,0,0,0,0,0,0,-0.0162329,0.00427009,-0.00427009,-0.00427009,6.75576,6.75576,6.75576,6.75576,1.39207,-7.18768e-05,0.113717,-0.113717,-0.113717,-0.00427009,-0.00427009,-0.00427009,-0.00427009,0.405524,0,0,0,0,0,0,0,0,0
8.72,0.502655,1.2904,0,0,76.6604,0,17.8454,0,0,0,0,0,0,-0.0162016,0.00445768,-0.00445768,-0.00445768,6.75761,6.75761,6.75761,6.75761,1.56792,-7.50346e-05,0.113748,-0.113748,-0.113748,-0.00445768,-0.00445768,-0.00445768,-0.00445768,0.423393,0,0,0,0,0,0,0,0,0
8.72,0.534071,1.29003,0,0,76.6385,0,19.9256,0,0,0,0,0,0,-0.0161691,0.00462784,-0.00462784,-0.00462784,6.75954,6.75954,6.75954,6.75954,1.75101,-7.78987e-05,0.113781,-0.113781,-0.113781,-0.00462784,-0.00462784,-0.00462784,-0.00462784,0.439612,0,0,0,0,0,0,0,0,0
8.72,0.565487,1.28965,0,0,76.6158,0,22.0792,0,0,0,0,0,0,-0.0161355,0.00477987,-0.00477987,-0.00477987,6.76154,6.76154,6.76154,6.76154,1.94064,-8.04578e-05,0.113815,-0.113815,-0.113815,-0.00477987,-0.00477987,-0.00477987,-0.00477987,0.454115,0,0,0,0,0,0,0,0,0
8.72,0.596903,1.28925,0,0,76.5925,0,24.2977,0,0,0,0,0,0,-0.0161008,0.00491317,-0.00491317,-0.00491317,6.7636,6.7636,6.7636,6.7636,2.13607,-8.27016e-05,0.113849,-0.113849,-0.113849,-0.00491317,-0.00491317,-0.00491317,-0.00491317,0.466844,0,0,0,0,0,0,0,0,0
8.72,0.628319,1.28885,0,0,76.5686,0,26.5725,0,0,0,0,0,0,-0.0160652,0.00502719,-0.00502719,-0.00502719,6.76572,6.76572,6.76572,6.76572,2.33653,-8.46208e-05,0.113885,-0.113885,-0.113885,-0.00502719,-0.00502719,-0.00502719,-0.00502719,0.477746,0,0,0,0,0,0,0,0,0
8.72,0.659734,1.28844,0,0,76.5441,0,28.8945,0,0,0,0,0,0,-0.0160288,0.00512147,-0.00512147,-0.00512147,6.76788,6.76788,6.76788,6.76788,2.54124,-8.62078e-05,0.113921,-0.113921,-0.113921,-0.00512147,-0.00512147,-0.00512147,-0.00512147,0.486776,0,0,0,0,0,0,0,0,0
8.72,0.69115,1.28802,0,0,76.5193,0,31.2547,0,0,0,0,0,0,-0.0159918,0.00519561,-0.00519561,-0.00519561,6.77007,6.77007,6.77007,6.77007,2.7494,-8.74559e-05,0.113958,-0.113958,-0.113958,-0.00519561,-0.00519561,-0.00519561,-0.00519561,0.493896,0,0,0,0,0,0,0,0,0
8.72,0.722566,1.2876,0,0,76.4942,0,33.6437,0,0,0,0,0,0,-0.0159544,0.00524932,-0.00524932,-0.00524932,6.7723,6.7723,6.7723,6.7723,2.9602,-8.83599e-05,0.113996,-0.113996,-0.113996,-0.00524932,-0.00524932,-0.00524932,-0.00524932,0.499076,0,0,0,0,0,0,0,0,0
8.72,0.753982,1.28717,0,0,76.4688,0,36.0521,0,0,0,0,0,0,-0.0159166,0.00528235,-0.00528235,-0.00528235,6.77454,6.77454,6.77454,6.77454,3.1728,-8.89158e-05,0.114033,-0.114033,-0.114033,-0.00528235,-0.00528235,-0.00528235,-0.00528235,0.502292,0,0,0,0,0,0,0,0,0
8.72,0.785398,1.28674,0,0,76.4434,0,38.4704,0,0,0,0,0,0,-0.0158787,0.00529455,-0.00529455,-0.00529455,6.77679,6.77679,6.77679,6.77679,3.38636,-8.91213e-05,0.114071,-0.114071,-0.114071,-0.00529455,-0.00529455,-0.00529455,-0.00529455,0.503529,0,0,0,0,0,0,0,0,0
8.72,0.816814,1.28632,0,0,76.418,0,40.8891,0,0,0,0,0,0,-0.0158407,0.00528586,-0.00528586,-0.00528586,6.77905,6.77905,6.77905,6.77905,3.60005,-8.8975e-05,0.114109,-0.114109,-0.114109,-0.00528586,-0.00528586,-0.00528586,-0.00528586,0.50278,0,0,0,0,0,0,0,0,0
8.72,0.84823,1.28589,0,0,76.3926,0,43.2986,0,0,0,0,0,0,-0.0158028,0.00525629,-0.00525629,-0.00525629,6.7813,6.7813,6.7813,6.7813,3.81302,-8.84773e-05,0.114147,-0.114147,-0.114147,-0.00525629,-0.00525629,-0.00525629,-0.00525629,0.500043,0,0,0,0,0,0,0,0,0
8.72,0.879646,1.28547,0,0,76.3675,0,45.6894,0,0,0,0,0,0,-0.0157653,0.00520594,-0.00520594,-0.00520594,6.78353,6.78353,6.78353,6.78353,4.02443,-8.76297e-05,0.114185,-0.114185,-0.114185,-0.00520594,-0.00520594,-0.00520594,-0.00520594,0.495327,0,0,0,0,0,0,0,0,0
8.72,0.911062,1.28505,0,0,76.3427,0,48.052,0,0,0,0,0,0,-0.0157281,0.00513498,-0.00513498,-0.00513498,6.78574,6.78574,6.78574,6.78574,4.23345,-8.64352e-05,0.114222,-0.114222,-0.114222,-0.00513498,-0.00513498,-0.00513498,-0.00513498,0.488648,0,0,0,0,0,0,0,0,0
8.72,0.942478,1.28464,0,0,76.3182,0,50.3772,0,0,0,0,0,0,-0.0156916,0.00504368,-0.00504368,-0.00504368,6.78791,6.78791,6.78791,6.78791,4.43923,-8.48984e-05,0.114258,-0.114258,-0.114258,-0.00504368,-0.00504368,-0.00504368,-0.00504368,0.48003,0,0,0,0,0,0,0,0,0
8.72,0.973894,1.28423,0,0,76.2943,0,52.6557,0,0,0,0,0,0,-0.0156557,0.00493237,-0.00493237,-0.00493237,6.79004,6.79004,6.79004,6.79004,4.64097,-8.30248e-05,0.114294,-0.114294,-0.114294,-0.00493237,-0.00493237,-0.00493237,-0.00493237,0.469504,0,0,0,0,0,0,0,0,0
8.72,1.00531,1.28384,0,0,76.271,0,54.8786,0,0,0,0,0,0,-0.0156207,0.00480149,-0.00480149,-0.00480149,6.79212,6.79212,6.79212,6.79212,4.83785,-8.08217e-05,0.114329,-0.114329,-0.114329,-0.00480149,-0.00480149,-0.00480149,-0.00480149,0.457109,0,0,0,0,0,0,0,0,0
8.72,1.03673,1.28346,0,0,76.2483,0,57.0369,0,0,0,0,0,0,-0.0155867,0.00465152,-0.00465152,-0.00465152,6.79414,6.79414,6.79414,6.79414,5.0291,-7.82974e-05,0.114363,-0.114363,-0.114363,-0.00465152,-0.00465152,-0.00465152,-0.00465152,0.442893,0,0,0,0,0,0,0,0,0
8.72,1.06814,1.28309,0,0,76.2264,0,59.1222,0,0,0,0,0,0,-0.0155538,0.00448306,-0.00448306,-0.00448306,6.79609,6.79609,6.79609,6.79609,5.21395,-7.54618e-05,0.114396,-0.114396,-0.114396,-0.00448306,-0.00448306,-0.00448306,-0.00448306,0.426909,0,0,0,0,0,0,0,0,0
8.72,1.09956,1.28274,0,0,76.2053,0,61.1262,0,0,0,0,0,0,-0.0155222,0.00429676,-0.00429676,-0.00429676,6.79796,6.79796,6.79796,6.79796,5.39165,-7.23259e-05,0.114428,-0.114428,-0.114428,-0.00429676,-0.00429676,-0.00429676,-0.00429676,0.40922,0,0,0,0,0,0,0,0,0
8.72,1.13097,1.2824,0,0,76.1852,0,63.041,0,0,0,0,0,0,-0.015492,0.00409335,-0.00409335,-0.00409335,6.79976,6.79976,6.79976,6.79976,5.56151,-6.89018e-05,0.114458,-0.114458,-0.114458,-0.00409335,-0.00409335,-0.00409335,-0.00409335,0.389894,0,0,0,0,0,0,0,0,0
8.72,1.16239,1.28208,0,0,76.1662,0,64.859,0,0,0,0,0,0,-0.0154634,0.00387361,-0.00387361,-0.00387361,6.80146,6.80146,6.80146,6.80146,5.72283,-6.52031e-05,0.114487,-0.114487,-0.114487,-0.00387361,-0.00387361,-0.00387361,-0.00387361,0.369007,0,0,0,0,0,0,0,0,0
8.72,1.19381,1.28177,0,0,76.1482,0,66.5729,0,0,0,0,0,0,-0.0154363,0.00363842,-0.00363842,-0.00363842,6.80307,6.80307,6.80307,6.80307,5.87496,-6.12442e-05,0.114514,-0.114514,-0.114514,-0.00363842,-0.00363842,-0.00363842,-0.00363842,0.34664,0,0,0,0,0,0,0,0,0
8.72,1.22522,1.28149,0,0,76.1313,0,68.176,0,0,0,0,0,0,-0.015411,0.00338871,-0.00338871,-0.00338871,6.80457,6.80457,6.80457,6.80457,6.0173,-5.70409e-05,0.114539,-0.114539,-0.114539,-0.00338871,-0.00338871,-0.00338871,-0.00338871,0.322882,0,0,0,0,0,0,0,0,0
8.72,1.25664,1.28123,0,0,76.1157,0,69.6619,0,0,0,0,0,0,-0.0153875,0.00312546,-0.00312546,-0.00312546,6.80597,6.80597,6.80597,6.80597,6.14927,-5.26097e-05,0.114562,-0.114562,-0.114562,-0.00312546,-0.00312546,-0.00312546,-0.00312546,0.297827,0,0,0,0,0,0,0,0,0
8.72,1.28805,1.28099,0,0,76.1014,0,71.0247,0,0,0,0,0,0,-0.015366,0.00284971,-0.00284971,-0.00284971,6.80725,6.80725,6.80725,6.80725,6.27034,-4.79681e-05,0.114584,-0.114584,-0.114584,-0.00284971,-0.00284971,-0.00284971,-0.00284971,0.271574,0,0,0,0,0,0,0,0,0
8.72,1.31947,1.28077,0,0,76.0885,0,72.259,0,0,0,0,0,0,-0.0153465,0.00256257,-0.00256257,-0.00256257,6.8084,6.8084,6.8084,6.8084,6.38002,-4.31348e-05,0.114603,-0.114603,-0.114603,-0.00256257,-0.00256257,-0.00256257,-0.00256257,0.244229,0,0,0,0,0,0,0,0,0
8.72,1.35088,1.28058,0,0,76.0769,0,73.3599,0,0,0,0,0,0,-0.0153291,0.00226517,-0.00226517,-0.00226517,6.80944,6.80944,6.80944,6.80944,6.47787,-3.81288e-05,0.114621,-0.114621,-0.114621,-0.00226517,-0.00226517,-0.00226517,-0.00226517,0.2159,0,0,0,0,0,0,0,0,0
8.72,1.3823,1.28041,0,0,76.0668,0,74.323,0,0,0,0,0,0,-0.0153138,0.0019587,-0.0019587,-0.0019587,6.81034,6.81034,6.81034,6.81034,6.56348,-3.29701e-05,0.114636,-0.114636,-0.114636,-0.0019587,-0.0019587,-0.0019587,-0.0019587,0.186701,0,0,0,0,0,0,0,0,0
8.72,1.41372,1.28026,0,0,76.0582,0,75.1445,0,0,0,0,0,0,-0.0153008,0.00164439,-0.00164439,-0.00164439,6.81111,6.81111,6.81111,6.81111,6.63652,-2.76795e-05,0.114649,-0.114649,-0.114649,-0.00164439,-0.00164439,-0.00164439,-0.00164439,0.15675,0,0,0,0,0,0,0,0,0
8.72,1.44513,1.28014,0,0,76.0511,0,75.8212,0,0,0,0,0,0,-0.0152901,0.00132349,-0.00132349,-0.00132349,6.81175,6.81175,6.81175,6.81175,6.69669,-2.22779e-05,0.11466,-0.11466,-0.11466,-0.00132349,-0.00132349,-0.00132349,-0.00132349,0.126166,0,0,0,0,0,0,0,0,0
8.72,1.47655,1.28005,0,0,76.0456,0,76.3503,0,0,0,0,0,0,-0.0152818,0.00099729,-0.00099729,-0.00099729,6.81225,6.81225,6.81225,6.81225,6.74374,-1.6787e-05,0.114668,-0.114668,-0.114668,-0.00099729,-0.00099729,-0.00099729,-0.00099729,0.0950728,0,0,0,0,0,0,0,0,0
8.72,1.50796,1.27998,0,0,76.0416,0,76.7297,0,0,0,0,0,0,-0.0152758,0.00066709,-0.00066709,-0.00066709,6.8126,6.8126,6.8126,6.8126,6.77749,-1.12289e-05,0.114674,-0.114674,-0.114674,-0.00066709,-0.00066709,-0.00066709,-0.00066709,0.0635959,0,0,0,0,0,0,0,0,0
8.72,1.53938,1.27994,0,0,76.0392,0,76.958,0,0,0,0,0,0,-0.0152722,0.000334215,-0.000334215,-0.000334215,6.81282,6.81282,6.81282,6.81282,6.79779,-5.62572e-06,0.114678,-0.114678,-0.114678,-0.000334215,-0.000334215,-0.000334215,-0.000334215,0.0318623,0,0,0,0,0,0,0,0,0
8.72,1.5708,1.27993,0,0,76.0384,0,77.0342,0,0,0,0,0,0,-0.0152709,0,0,0,6.81289,6.81289,6.81289,6.81289,6.80457,0,0.114679,-0.114679,-0.114679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.72,1.60221,1.27994,0,0,76.0392,0,76.958,0,0,0,0,0,0,-0.0152722,-0.000334215,0.000334215,0.000334215,6.81282,6.81282,6.81282,6.81282,6.79779,5.62572e-06,0.114678,-0.114678,-0.114678,0.000334215,0.000334215,0.000334215,0.000334215,-0.0318623,0,0,0,0,0,0,0,0,0
8.72,1.63363,1.27998,0,0,76.0416,0,76.7297,0,0,0,0,0,0,-0.0152758,-0.00066709,0.00066709,0.00066709,6.8126,6.8126,6.8126,6.8126,6.77749,1.12289e-05,0.114674,-0.114674,-0.114674,0.00066709,0.00066709,0.00066709,0.00066709,-0.0635959,0,0,0,0,0,0,0,0,0
8.72,1.66504,1.28005,0,0,76.0456,0,76.3503,0,0,0,0,0,0,-0.0152818,-0.00099729,0.00099729,0.00099729,6.81225,6.81225,6.81225,6.81225,6.74374,1.6787e-05,0.114668,-0.114668,-0.114668,0.00099729,0.00099729,0.00099729,0.00099729,-0.0950728,0,0,0,0,0,0,0,0,0
8.72,1.69646,1.28014,0,0,76.0511,0,75.8212,0,0,0,0,0,0,-0.0152901,-0.00132349,0.00132349,0.00132349,6.81175,6.81175,6.81175,6.81175,6.69669,2.22779e-05,0.11466,-0.11466,-0.11466,0.00132349,0.00132349,0.00132349,0.00132349,-0.126166,0,0,0,0,0,0,0,0,0
8.72,1.72788,1.28026,0,0,76.0582,0,75.1445,0,0,0,0,0,0,-0.0153008,-0.00164439,0.00164439,0.00164439,6.81111,6.81111,6.81111,6.81111,6.63652,2.76795e-05,0.114649,-0.114649,-0.114649,0.00164439,0.00164439,0.00164439,0.00164439,-0.15675,0,0,0,0,0,0,0,0,0
8.72,1.75929,1.28041,0,0,76.0668,0,74.323,0,0,0,0,0,0,-0.0153138,-0.0019587,0.0019587,0.0019587,6.81034,6.81034,6.81034,6.81034,6.56348,3.29701e-05,0.114636,-0.114636,-0.114636,0.0019587,0.0019587,0.0019587,0.0019587,-0.186701,0,0,0,0,0,0,0,0,0
8.72,1.79071,1.28058,0,0,76.0769,0,73.3599,0,0,0,0,0,0,-0.0153291,-0.00226517,0.00226517,0.00226517,6.80944,6.80944,6.80944,6.80944,6.47787,3.81288e-05,0.114621,-0.114621,-0.114621,0.00226517,0.00226517,0.00226517,0.00226517,-0.2159,0,0,0,0,0,0,0,0,0
8.72,1.82212,1.28077,0,0,76.0885,0,72.259,0,0,0,0,0,0,-0.0153465,-0.00256257,0.00256257,0.00256257,6.8084,6.8084,6.8084,6.8084,6.38002,4.31348e-05,0.114603,-0.114603,-0.114603,0.00256257,0.00256257,0.00256257,0.00256257,-0.244229,0,0,0,0,0,0,0,0,0
8.72,1.85354,1.28099,0,0,76.1014,0,71.0247,0,0,0,0,0,0,-0.015366,-0.00284971,0.00284971,0.00284971,6.80725,6.80725,6.80725,6.80725,6.27034,4.79681e-05,0.114584,-0.114584,-0.114584,0.00284971,0.00284971,0.00284971,0.00284971,-0.271574,0,0,0,0,0,0,0,0,0
8.72,1.88496,1.28123,0,0,76.1157,0,69.6619,0,0,0,0,0,0,-0.0153875,-0.00312546,0.00312546,0.00312546,6.80597,6.80597,6.80597,6.80597,6.14927,5.26097e-05,0.114562,-0.114562,-0.114562,0.00312546,0.00312546,0.00312546,0.00312546,-0.297827,0,0,0,0,0,0,0,0,0
8.72,1.91637,1.28149,0,0,76.1313,0,68.176,0,0,0,0,0,0,-0.015411,-0.00338871,0.00338871,0.00338871,6.80457,6.80457,6.80457,6.80457,6.0173,5.70409e-05,0.114539,-0.114539,-0.114539,0.00338871,0.00338871,0.00338871,0.00338871,-0.322882,0,0,0,0,0,0,0,0,0
8.72,1.94779,1.28177,0,0,76.1482,0,66.5729,0,0,0,0,0,0,-0.0154363,-0.00363842,0.00363842,0.00363842,6.80307,6.80307,6.80307,6.80307,5.87496,6.12442e-05,0.114514,-0.114514,-0.114514,0.00363842,0.00363842,0.00363842,0.00363842,-0.34664,0,0,0,0,0,0,0,0,0
8.72,1.9792,1.28208,0,0,76.1662,0,64.859,0,0,0,0,0,0,-0.0154634,-0.00387361,0.00387361,0.00387361,6.80146,6.80146,6.80146,6.80146,5.72283,6.52031e-05,0.114487,-0.114487,-0.114487,0.00387361,0.00387361,0.00387361,0.00387361,-0.369007,0,0,0,0,0,0,0,0,0
8.72,2.01062,1.2824,0,0,76.1852,0,63.041,0,0,0,0,0,0,-0.015492,-0.00409335,0.00409335,0.00409335,6.79976,6.79976,6.79976,6.79976,5.56151,6.89018e-05,0.114458,-0.114458,-0.114458,0.00409335,0.00409335,0.00409335,0.00409335,-0.389894,0,0,0,0,0,0,0,0,0
8.72,2.04204,1.28274,0,0,76.2053,0,61.1262,0,0,0,0,0,0,-0.0155222,-0.00429676,0.00429676,0.00429676,6.79796,6.79796,6.79796,6.79796,5.39165,7.23259e-05,0.114428,-0.114428,-0.114428,0.00429676,0.00429676,0.00429676,0.00429676,-0.40922,0,0,0,0,0,0,0,0,0
8.72,2.07345,1.28309,0,0,76.2264,0,59.1222,0,0,0,0,0,0,-0.0155538,-0.00448306,0.00448306,0.00448306,6.79609,6.79609,6.79609,6.79609,5.21395,7.54618e-05,0.114396,-0.114396,-0.114396,0.00448306,0.00448306,0.00448306,0.00448306,-0.426909,0,0,0,0,0,0,0,0,0
8.72,2.10487,1.28346,0,0,76.2483,0,57.0369,0,0,0,0,0,0,-0.0155867,-0.00465152,0.00465152,0.00465152,6.79414,6.79414,6.79414,6.79414,5.0291,7.82974e-05,0.114363,-0.114363,-0.114363,0.00465152,0.00465152,0.00465152,0.00465152,-0.442893,0,0,0,0,0,0,0,0,0
8.72,2.13628,1.28384,0,0,76.271,0,54.8786,0,0,0,0,0,0,-0.0156207,-0.00480149,0.00480149,0.00480149,6.79212,6.79212,6.79212,6.79212,4.83785,8.08217e-05,0.114329,-0.114329,-0.114329,0.00480149,0.00480149,0.00480149,0.00480149,-0.457109,0,0,0,0,0,0,0,0,0
8.72,2.1677,1.28423,0,0,76.2943,0,52.6557,0,0,0,0,0,0,-0.0156557,-0.00493237,0.00493237,0.00493237,6.79004,6.79004,6.79004,6.79004,4.64097,8.30248e-05,0.114294,-0.114294,-0.114294,0.00493237,0.00493237,0.00493237,0.00493237,-0.469504,0,0,0,0,0,0,0,0,0
8.72,2.19911,1.28464,0,0,76.3182,0,50.3772,0,0,0,0,0,0,-0.0156916,-0.00504368,0.00504368,0.00504368,6.78791,6.78791,6.78791,6.78791,4.43923,8.48984e-05,0.114258,-0.114258,-0.114258,0.00504368,0.00504368,0.00504368,0.00504368,-0.48003,0,0,0,0,0,0,0,0,0
8.72,2.23053,1.28505,0,0,76.3427,0,48.052,0,0,0,0,0,0,-0.0157281,-0.00513498,0.00513498,0.00513498,6.78574,6.78574,6.78574,6.78574,4.23345,8.64352e-05,0.114222,-0.114222,-0.114222,0.00513498,0.00513498,0.00513498,0.00513498,-0.488648,0,0,0,0,0,0,0,0,0
8.72,2.26195,1.28547,0,0,76.3675,0,45.6894,0,0,0,0,0,0,-0.0157653,-0.00520594,0.00520594,0.00520594,6.78353,6.78353,6.78353,6.78353,4.02443,8.76297e-05,0.114185,-0.114185,-0.114185,0.00520594,0.00520594,0.00520594,0.00520594,-0.495327,0,0,0,0,0,0,0,0,0
8.72,2.29336,1.28589,0,0,76.3926,0,43.2986,0,0,0,0,0,0,-0.0158028,-0.00525629,0.00525629,0.00525629,6.7813,6.7813,6.7813,6.7813,3.81302,8.84773e-05,0.114147,-0.114147,-0.114147,0.00525629,0.00525629,0.00525629,0.00525629,-0.500043,0,0,0,0,0,0,0,0,0
8.72,2.32478,1.28632,0,0,76.418,0,40.8891,0,0,0,0,0,0,-0.0158407,-0.00528586,0.00528586,0.00528586,6.77905,6.77905,6.77905,6.77905,3.60005,8.8975e-05,0.114109,-0.114109,-0.114109,0.00528586,0.00528586,0.00528586,0.00528586,-0.50278,0,0,0,0,0,0,0,0,0
8.72,2.35619,1.28674,0,0,76.4434,0,38.4704,0,0,0,0,0,0,-0.0158787,-0.00529455,0.00529455,0.00529455,6.77679,6.77679,6.77679,6.77679,3.38636,8.91213e-05,0.114071,-0.114071,-0.114071,0.00529455,0.00529455,0.00529455,0.00529455,-0.503529,0,0,0,0,0,0,0,0,0
8.72,2.38761,1.28717,0,0,76.4688,0,36.0521,0,0,0,0,0,0,-0.0159166,-0.00528235,0.00528235,0.00528235,6.77454,6.77454,6.77454,6.77454,3.1728,8.89158e-05,0.114033,-0.114033,-0.114033,0.00528235,0.00528235,0.00528235,0.00528235,-0.502292,0,0,0,0,0,0,0,0,0
8.72,2.41903,1.2876,0,0,76.4942,0,33.6437,0,0,0,0,0,0,-0.0159544,-0.00524932,0.00524932,0.00524932,6.7723,6.7723,6.7723,6.7723,2.9602,8.83599e-05,0.113996,-0.113996,-0.113996,0.00524932,0.00524932,0.00524932,0.00524932,-0.499076,0,0,0,0,0,0,0,0,0
8.72,2.45044,1.28802,0,0,76.5193,0,31.2547,0,0,0,0,0,0,-0.0159918,-0.00519561,0.00519561,0.00519561,6.77007,6.77007,6.77007,6.77007,2.7494,8.74559e-05,0.113958,-0.113958,-0.113958,0.00519561,0.00519561,0.00519561,0.00519561,-0.493896,0,0,0,0,0,0,0,0,0
