i,j,r,theta,rho
60,49,6.8,1.53938,0
60,50,6.8,1.5708,0
60,51,6.8,1.60221,0
60,52,6.8,1.63363,0
60,53,6.8,1.66504,0
60,54,6.8,1.69646,0
60,55,6.8,1.72788,0
60,56,6.8,1.75929,0
60,57,6.8,1.79071,0
60,58,6.8,1.82212,0
60,59,6.8,1.85354,0
60,60,6.8,1.88496,0
60,61,6.8,1.91637,0
60,62,6.8,1.94779,0
60,63,6.8,1.9792,0
60,64,6.8,2.01062,0
60,65,6.8,2.04204,0
60,66,6.8,2.07345,0
60,67,6.8,2.10487,0
60,68,6.8,2.13628,0
60,69,6.8,2.1677,0
60,70,6.8,2.19911,0
60,71,6.8,2.23053,0
60,72,6.8,2.26195,0
60,73,6.8,2.29336,0
60,74,6.8,2.32478,0
60,75,6.8,2.35619,0
60,76,6.8,2.38761,0
60,77,6.8,2.41903,0
60,78,6.8,2.45044,0
60,79,6.8,2.48186,0
60,80,6.8,2.51327,0
60,81,6.8,2.54469,0
60,82,6.8,2.57611,0
60,83,6.8,2.60752,0
60,84,6.8,2.63894,0
60,85,6.8,2.67035,0
60,86,6.8,2.70177,0
60,87,6.8,2.73319,0
60,88,6.8,2.7646,0
60,89,6.8,2.79602,0
60,90,6.8,2.82743,0
60,91,6.8,2.85885,0
60,92,6.8,2.89027,0
60,93,6.8,2.92168,0
60,94,6.8,2.9531,0
60,95,6.8,2.98451,0
60,96,6.8,3.01593,0
60,97,6.8,3.04734,0
60,98,6.8,3.07876,0
60,99,6.8,3.11018,0
60,100,6.8,3.14159,0
61,0,6.88,0,0
61,1,6.88,0.0314159,0
61,2,6.88,0.0628319,0
61,3,6.88,0.0942478,0
61,4,6.88,0.125664,0
61,5,6.88,0.15708,0
61,6,6.88,0.188496,0
61,7,6.88,0.219911,0
61,8,6.88,0.251327,0
61,9,6.88,0.282743,0
61,10,6.88,0.314159,0
61,11,6.88,0.345575,0
61,12,6.88,0.376991,0
61,13,6.88,0.408407,0
61,14,6.88,0.439823,0
61,15,6.88,0.471239,0
61,16,6.88,0.502655,0
61,17,6.88,0.534071,0
61,18,6.88,0.565487,0
61,19,6.88,0.596903,0
61,20,6.88,0.628319,0
61,21,6.88,0.659734,0
61,22,6.88,0.69115,0
61,23,6.88,0.722566,0
61,24,6.88,0.753982,0
61,25,6.88,0.785398,0
61,26,6.88,0.816814,0
61,27,6.88,0.84823,0
61,28,6.88,0.879646,0
61,29,6.88,0.911062,0
61,30,6.88,0.942478,0
61,31,6.88,0.973894,0
61,32,6.88,1.00531,0
61,33,6.88,1.03673,0
61,34,6.88,1.06814,0
61,35,6.88,1.09956,0
61,36,6.88,1.13097,0
61,37,6.88,1.16239,0
61,38,6.88,1.19381,0
61,39,6.88,1.22522,0
61,40,6.88,1.25664,0
61,41,6.88,1.28805,0
61,42,6.88,1.31947,0
61,43,6.88,1.35088,0
61,44,6.88,1.3823,0
61,45,6.88,1.41372,0
61,46,6.88,1.44513,0
61,47,6.88,1.47655,0
61,48,6.88,1.50796,0
61,49,6.88,1.53938,0
61,50,6.88,1.5708,0
61,51,6.88,1.60221,0
61,52,6.88,1.63363,0
61,53,6.88,1.66504,0
61,54,6.88,1.69646,0
61,55,6.88,1.72788,0
61,56,6.88,1.75929,0
61,57,6.88,1.79071,0
61,58,6.88,1.82212,0
61,59,6.88,1.85354,0
61,60,6.88,1.88496,0
61,61,6.88,1.91637,0
61,62,6.88,1.94779,0
61,63,6.88,1.9792,0
61,64,6.88,2.01062,0
61,65,6.88,2.04204,0
61,66,6.88,2.07345,0
61,67,6.88,2.10487,0
61,68,6.88,2.13628,0
61,69,6.88,2.1677,0
61,70,6.88,2.19911,0
61,71,6.88,2.23053,0
61,72,6.88,2.26195,0
61,73,6.88,2.29336,0
61,74,6.88,2.32478,0
61,75,6.88,2.35619,0
61,76,6.88,2.38761,0
61,77,6.88,2.41903,0
61,78,6.88,2.45044,0
61,79,6.88,2.48186,0
61,80,6.88,2.51327,0
61,81,6.88,2.54469,0
61,82,6.88,2.57611,0
61,83,6.88,2.60752,0
61,84,6.88,2.63894,0
61,85,6.88,2.67035,0
61,86,6.88,2.70177,0
61,87,6.88,2.73319,0
61,88,6.88,2.7646,0
61,89,6.88,2.79602,0
61,90,6.88,2.82743,0
61,91,6.88,2.85885,0
61,92,6.88,2.89027,0
61,93,6.88,2.92168,0
61,94,6.88,2.9531,0
61,95,6.88,2.98451,0
61,96,6.88,3.01593,0
61,97,6.88,3.04734,0
61,98,6.88,3.07876,0
61,99,6.88,3.11018,0
61,100,6.88,3.14159,0
62,0,6.96,0,0
62,1,6.96,0.0314159,0
62,2,6.96,0.0628319,0
62,3,6.96,0.0942478,0
62,4,6.96,0.125664,0
62,5,6.96,0.15708,0
62,6,6.96,0.188496,0
62,7,6.96,0.219911,0
62,8,6.96,0.251327,0
62,9,6.96,0.282743,0
62,10,6.96,0.314159,0
62,11,6.96,0.345575,0
62,12,6.96,0.376991,0
62,13,6.96,0.408407,0
62,14,6.96,0.439823,0
62,15,6.96,0.471239,0
62,16,6.96,0.502655,0
62,17,6.96,0.534071,0
62,18,6.96,0.565487,0
62,19,6.96,0.596903,0
62,20,6.96,0.628319,0
62,21,6.96,0.659734,0
62,22,6.96,0.69115,0
62,23,6.96,0.722566,0
62,24,6.96,0.753982,0
62,25,6.96,0.785398,0
62,26,6.96,0.816814,0
62,27,6.96,0.84823,0
62,28,6.96,0.879646,0
62,29,6.96,0.911062,0
62,30,6.96,0.942478,0
62,31,6.96,0.973894,0
62,32,6.96,1.00531,0
62,33,6.96,1.03673,0
62,34,6.96,1.06814,0
62,35,6.96,1.09956,0
62,36,6.96,1.13097,0
62,37,6.96,1.16239,0
62,38,6.96,1.19381,0
62,39,6.96,1.22522,0
62,40,6.96,1.25664,0
62,41,6.96,1.28805,0
62,42,6.96,1.31947,0
62,43,6.96,1.35088,0
62,44,6.96,1.3823,0
62,45,6.96,1.41372,0
62,46,6.96,1.44513,0
62,47,6.96,1.47655,0
62,48,6.96,1.50796,0
62,49,6.96,1.53938,0
62,50,6.96,1.5708,0
62,51,6.96,1.60221,0
62,52,6.96,1.63363,0
62,53,6.96,1.66504,0
62,54,6.96,1.69646,0
62,55,6.96,1.72788,0
62,56,6.96,1.75929,0
62,57,6.96,1.79071,0
62,58,6.96,1.82212,0
62,59,6.96,1.85354,0
62,60,6.96,1.88496,0
62,61,6.96,1.91637,0
62,62,6.96,1.94779,0
62,63,6.96,1.9792,0
62,64,6.96,2.01062,0
62,65,6.96,2.04204,0
62,66,6.96,2.07345,0
62,67,6.96,2.10487,0
62,68,6.96,2.13628,0
62,69,6.96,2.1677,0
62,70,6.96,2.19911,0
62,71,6.96,2.23053,0
62,72,6.96,2.26195,0
62,73,6.96,2.29336,0
62,74,6.96,2.32478,0
62,75,6.96,2.35619,0
62,76,6.96,2.38761,0
62,77,6.96,2.41903,0
62,78,6.96,2.45044,0
62,79,6.96,2.48186,0
62,80,6.96,2.51327,0
62,81,6.96,2.54469,0
62,82,6.96,2.57611,0
62,83,6.96,2.60752,0
62,84,6.96,2.63894,0
62,85,6.96,2.67035,0
62,86,6.96,2.70177,0
62,87,6.96,2.73319,0
62,88,6.96,2.7646,0
62,89,6.96,2.79602,0
62,90,6.96,2.82743,0
62,91,6.96,2.85885,0
62,92,6.96,2.89027,0
62,93,6.96,2.92168,0
62,94,6.96,2.9531,0
62,95,6.96,2.98451,0
62,96,6.96,3.01593,0
62,97,6.96,3.04734,0
62,98,6.96,3.07876,0
62,99,6.96,3.11018,0
62,100,6.96,3.14159,0
63,0,7.04,0,0
63,1,7.04,0.0314159,0
63,2,7.04,0.0628319,0
63,3,7.04,0.0942478,0
63,4,7.04,0.125664,0
63,5,7.04,0.15708,0
63,6,7.04,0.188496,0
63,7,7.04,0.219911,0
63,8,7.04,0.251327,0
63,9,7.04,0.282743,0
63,10,7.04,0.314159,0
63,11,7.04,0.345575,0
63,12,7.04,0.376991,0
63,13,7.04,0.408407,0
63,14,7.04,0.439823,0
63,15,7.04,0.471239,0
63,16,7.04,0.502655,0
63,17,7.04,0.534071,0
63,18,7.04,0.565487,0
63,19,7.04,0.596903,0
63,20,7.04,0.628319,0
63,21,7.04,0.659734,0
63,22,7.04,0.69115,0
63,23,7.04,0.722566,0
63,24,7.04,0.753982,0
63,25,7.04,0.785398,0
63,26,7.04,0.816814,0
63,27,7.04,0.84823,0
63,28,7.04,0.879646,0
63,29,7.04,0.911062,0
63,30,7.04,0.942478,0
63,31,7.04,0.973894,0
63,32,7.04,1.00531,0
63,33,7.04,1.03673,0
63,34,7.04,1.06814,0
63,35,7.04,1.09956,0
63,36,7.04,1.13097,0
63,37,7.04,1.16239,0
63,38,7.04,1.19381,0
63,39,7.04,1.22522,0
63,40,7.04,1.25664,0
63,41,7.04,1.28805,0
63,42,7.04,1.31947,0
63,43,7.04,1.35088,0
63,44,7.04,1.3823,0
63,45,7.04,1.41372,0
63,46,7.04,1.44513,0
63,47,7.04,1.47655,0
63,48,7.04,1.50796,0
63,49,7.04,1.53938,0
63,50,7.04,1.5708,0
63,51,7.04,1.60221,0
63,52,7.04,1.63363,0
63,53,7.04,1.66504,0
63,54,7.04,1.69646,0
63,55,7.04,1.72788,0
63,56,7.04,1.75929,0
63,57,7.04,1.79071,0
63,58,7.04,1.82212,0
63,59,7.04,1.85354,0
63,60,7.04,1.88496,0
63,61,7.04,1.91637,0
63,62,7.04,1.94779,0
63,63,7.04,1.9792,0
63,64,7.04,2.01062,0
63,65,7.04,2.04204,0
63,66,7.04,2.07345,0
63,67,7.04,2.10487,0
63,68,7.04,2.13628,0
63,69,7.04,2.1677,0
63,70,7.04,2.19911,0
63,71,7.04,2.23053,0
63,72,7.04,2.26195,0
63,73,7.04,2.29336,0
63,74,7.04,2.32478,0
63,75,7.04,2.35619,0
63,76,7.04,2.38761,0
63,77,7.04,2.41903,0
63,78,7.04,2.45044,0
63,79,7.04,2.48186,0
63,80,7.04,2.51327,0
63,81,7.04,2.54469,0
63,82,7.04,2.57611,0
63,83,7.04,2.60752,0
63,84,7.04,2.63894,0
63,85,7.04,2.67035,0
63,86,7.04,2.70177,0
63,87,7.04,2.73319,0
63,88,7.04,2.7646,0
63,89,7.04,2.79602,0
63,90,7.04,2.82743,0
63,91,7.04,2.85885,0
63,92,7.04,2.89027,0
63,93,7.04,2.92168,0
63,94,7.04,2.9531,0
63,95,7.04,2.98451,0
63,96,7.04,3.01593,0
63,97,7.04,3.04734,0
63,98,7.04,3.07876,0
63,99,7.04,3.11018,0
63,100,7.04,3.14159,0
64,0,7.12,0,0
64,1,7.12,0.0314159,0
64,2,7.12,0.0628319,0
64,3,7.12,0.0942478,0
64,4,7.12,0.125664,0
64,5,7.12,0.15708,0
64,6,7.12,0.188496,0
64,7,7.12,0.219911,0
64,8,7.12,0.251327,0
64,9,7.12,0.282743,0
64,10,7.12,0.314159,0
64,11,7.12,0.345575,0
64,12,7.12,0.376991,0
64,13,7.12,0.408407,0
64,14,7.12,0.439823,0
64,15,7.12,0.471239,0
64,16,7.12,0.502655,0
64,17,7.12,0.534071,0
64,18,7.12,0.565487,0
64,19,7.12,0.596903,0
64,20,7.12,0.628319,0
64,21,7.12,0.659734,0
64,22,7.12,0.69115,0
64,23,7.12,0.722566,0
64,24,7.12,0.753982,0
64,25,7.12,0.785398,0
64,26,7.12,0.816814,0
64,27,7.12,0.84823,0
64,28,7.12,0.879646,0
64,29,7.12,0.911062,0
64,30,7.12,0.942478,0
64,31,7.12,0.973894,0
64,32,7.12,1.00531,0
64,33,7.12,1.03673,0
64,34,7.12,1.06814,0
64,35,7.12,1.09956,0
64,36,7.12,1.13097,0
64,37,7.12,1.16239,0
64,38,7.12,1.19381,0
64,39,7.12,1.22522,0
64,40,7.12,1.25664,0
64,41,7.12,1.28805,0
64,42,7.12,1.31947,0
64,43,7.12,1.35088,0
64,44,7.12,1.3823,0
64,45,7.12,1.41372,0
64,46,7.12,1.44513,0
64,47,7.12,1.47655,0
64,48,7.12,1.50796,0
64,49,7.12,1.53938,0
64,50,7.12,1.5708,0
64,51,7.12,1.60221,0
64,52,7.12,1.63363,0
64,53,7.12,1.66504,0
64,54,7.12,1.69646,0
64,55,7.12,1.72788,0
64,56,7.12,1.75929,0
64,57,7.12,1.79071,0
64,58,7.12,1.82212,0
64,59,7.12,1.85354,0
64,60,7.12,1.88496,0
64,61,7.12,1.91637,0
64,62,7.12,1.94779,0
64,63,7.12,1.9792,0
64,64,7.12,2.01062,0
64,65,7.12,2.04204,0
64,66,7.12,2.07345,0
64,67,7.12,2.10487,0
64,68,7.12,2.13628,0
64,69,7.12,2.1677,0
64,70,7.12,2.19911,0
64,71,7.12,2.23053,0
64,72,7.12,2.26195,0
64,73,7.12,2.29336,0
64,74,7.12,2.32478,0
64,75,7.12,2.35619,0
64,76,7.12,2.38761,0
64,77,7.12,2.41903,0
64,78,7.12,2.45044,0
64,79,7.12,2.48186,0
64,80,7.12,2.51327,0
64,81,7.12,2.54469,0
64,82,7.12,2.57611,0
64,83,7.12,2.60752,0
64,84,7.12,2.63894,0
64,85,7.12,2.67035,0
64,86,7.12,2.70177,0
64,87,7.12,2.73319,0
64,88,7.12,2.7646,0
64,89,7.12,2.79602,0
64,90,7.12,2.82743,0
64,91,7.12,2.85885,0
64,92,7.12,2.89027,0
64,93,7.12,2.92168,0
64,94,7.12,2.9531,0
64,95,7.12,2.98451,0
64,96,7.12,3.01593,0
64,97,7.12,3.04734,0
64,98,7.12,3.07876,0
64,99,7.12,3.11018,0
64,100,7.12,3.14159,0
65,0,7.2,0,0
65,1,7.2,0.0314159,0
65,2,7.2,0.0628319,0
65,3,7.2,0.0942478,0
65,4,7.2,0.125664,0
65,5,7.2,0.15708,0
65,6,7.2,0.188496,0
65,7,7.2,0.219911,0
65,8,7.2,0.251327,0
65,9,7.2,0.282743,0
65,10,7.2,0.314159,0
65,11,7.2,0.345575,0
65,12,7.2,0.376991,0
65,13,7.2,0.408407,0
65,14,7.2,0.439823,0
65,15,7.2,0.471239,0
65,16,7.2,0.502655,0
65,17,7.2,0.534071,0
65,18,7.2,0.565487,0
65,19,7.2,0.596903,0
65,20,7.2,0.628319,0
65,21,7.2,0.659734,0
65,22,7.2,0.69115,0
65,23,7.2,0.722566,0
65,24,7.2,0.753982,0
65,25,7.2,0.785398,0
65,26,7.2,0.816814,0
65,27,7.2,0.84823,0
65,28,7.2,0.879646,0
65,29,7.2,0.911062,0
65,30,7.2,0.942478,0
65,31,7.2,0.973894,0
65,32,7.2,1.00531,0
65,33,7.2,1.03673,0
65,34,7.2,1.06814,0
65,35,7.2,1.09956,0
65,36,7.2,1.13097,0
65,37,7.2,1.16239,0
65,38,7.2,1.19381,0
65,39,7.2,1.22522,0
65,40,7.2,1.25664,0
65,41,7.2,1.28805,0
65,42,7.2,1.31947,0
65,43,7.2,1.35088,0
65,44,7.2,1.3823,0
65,45,7.2,1.41372,0
65,46,7.2,1.44513,0
65,47,7.2,1.47655,0
65,48,7.2,1.50796,0
65,49,7.2,1.53938,0
65,50,7.2,1.5708,0
65,51,7.2,1.60221,0
65,52,7.2,1.63363,0
65,53,7.2,1.66504,0
65,54,7.2,1.69646,0
65,55,7.2,1.72788,0
65,56,7.2,1.75929,0
65,57,7.2,1.79071,0
65,58,7.2,1.82212,0
65,59,7.2,1.85354,0
65,60,7.2,1.88496,0
65,61,7.2,1.91637,0
65,62,7.2,1.94779,0
65,63,7.2,1.9792,0
65,64,7.2,2.01062,0
65,65,7.2,2.04204,0
65,66,7.2,2.07345,0
65,67,7.2,2.10487,0
65,68,7.2,2.13628,0
65,69,7.2,2.1677,0
65,70,7.2,2.19911,0
65,71,7.2,2.23053,0
65,72,7.2,2.26195,0
65,73,7.2,2.29336,0
65,74,7.2,2.32478,0
65,75,7.2,2.35619,0
65,76,7.2,2.38761,0
65,77,7.2,2.41903,0
65,78,7.2,2.45044,0
65,79,7.2,2.48186,0
65,80,7.2,2.51327,0
65,81,7.2,2.54469,0
65,82,7.2,2.57611,0
65,83,7.2,2.60752,0
65,84,7.2,2.63894,0
65,85,7.2,2.67035,0
65,86,7.2,2.70177,0
65,87,7.2,2.73319,0
65,88,7.2,2.7646,0
65,89,7.2,2.79602,0
65,90,7.2,2.82743,0
65,91,7.2,2.85885,0
65,92,7.2,2.89027,0
65,93,7.2,2.92168,0
65,94,7.2,2.9531,0
65,95,7.2,2.98451,0
65,96,7.2,3.01593,0
65,97,7.2,3.04734,0
65,98,7.2,3.07876,0
65,99,7.2,3.11018,0
65,100,7.2,3.14159,0
66,0,7.28,0,0
66,1,7.28,0.0314159,0
66,2,7.28,0.0628319,0
66,3,7.28,0.0942478,0
66,4,7.28,0.125664,0
66,5,7.28,0.15708,0
66,6,7.28,0.188496,0
66,7,7.28,0.219911,0
66,8,7.28,0.251327,0
66,9,7.28,0.282743,0
66,10,7.28,0.314159,0
66,11,7.28,0.345575,0
66,12,7.28,0.376991,0
66,13,7.28,0.408407,0
66,14,7.28,0.439823,0
66,15,7.28,0.471239,0
66,16,7.28,0.502655,0
66,17,7.28,0.534071,0
66,18,7.28,0.565487,0
66,19,7.28,0.596903,0
66,20,7.28,0.628319,0
66,21,7.28,0.659734,0
66,22,7.28,0.69115,0
66,23,7.28,0.722566,0
66,24,7.28,0.753982,0
66,25,7.28,0.785398,0
66,26,7.28,0.816814,0
66,27,7.28,0.84823,0
66,28,7.28,0.879646,0
66,29,7.28,0.911062,0
66,30,7.28,0.942478,0
66,31,7.28,0.973894,0
66,32,7.28,1.00531,0
66,33,7.28,1.03673,0
66,34,7.28,1.06814,0
66,35,7.28,1.09956,0
66,36,7.28,1.13097,0
66,37,7.28,1.16239,0
66,38,7.28,1.19381,0
66,39,7.28,1.22522,0
66,40,7.28,1.25664,0
66,41,7.28,1.28805,0
66,42,7.28,1.31947,0
66,43,7.28,1.35088,0
66,44,7.28,1.3823,0
66,45,7.28,1.41372,0
66,46,7.28,1.44513,0
66,47,7.28,1.47655,0
66,48,7.28,1.50796,0
66,49,7.28,1.53938,0
66,50,7.28,1.5708,0
66,51,7.28,1.60221,0
66,52,7.28,1.63363,0
66,53,7.28,1.66504,0
66,54,7.28,1.69646,0
66,55,7.28,1.72788,0
66,56,7.28,1.75929,0
66,57,7.28,1.79071,0
66,58,7.28,1.82212,0
66,59,7.28,1.85354,0
66,60,7.28,1.88496,0
66,61,7.28,1.91637,0
66,62,7.28,1.94779,0
66,63,7.28,1.9792,0
66,64,7.28,2.01062,0
66,65,7.28,2.04204,0
66,66,7.28,2.07345,0
66,67,7.28,2.10487,0
66,68,7.28,2.13628,0
66,69,7.28,2.1677,0
66,70,7.28,2.19911,0
66,71,7.28,2.23053,0
66,72,7.28,2.26195,0
66,73,7.28,2.29336,0
66,74,7.28,2.32478,0
66,75,7.28,2.35619,0
66,76,7.28,2.38761,0
66,77,7.28,2.41903,0
66,78,7.28,2.45044,0
66,79,7.28,2.48186,0
66,80,7.28,2.51327,0
66,81,7.28,2.54469,0
66,82,7.28,2.57611,0
66,83,7.28,2.60752,0
66,84,7.28,2.63894,0
66,85,7.28,2.67035,0
66,86,7.28,2.70177,0
66,87,7.28,2.73319,0
66,88,7.28,2.7646,0
66,89,7.28,2.79602,0
66,90,7.28,2.82743,0
66,91,7.28,2.85885,0
66,92,7.28,2.89027,0
66,93,7.28,2.92168,0
66,94,7.28,2.9531,0
66,95,7.28,2.98451,0
66,96,7.28,3.01593,0
66,97,7.28,3.04734,0
66,98,7.28,3.07876,0
66,99,7.28,3.11018,0
66,100,7.28,3.14159,0
67,0,7.36,0,0
67,1,7.36,0.0314159,0
67,2,7.36,0.0628319,0
67,3,7.36,0.0942478,0
67,4,7.36,0.125664,0
67,5,7.36,0.15708,0
67,6,7.36,0.188496,0
67,7,7.36,0.219911,0
67,8,7.36,0.251327,0
67,9,7.36,0.282743,0
67,10,7.36,0.314159,0
67,11,7.36,0.345575,0
67,12,7.36,0.376991,0
67,13,7.36,0.408407,0
67,14,7.36,0.439823,0
67,15,7.36,0.471239,0
67,16,7.36,0.502655,0
67,17,7.36,0.534071,0
67,18,7.36,0.565487,0
67,19,7.36,0.596903,0
67,20,7.36,0.628319,0
67,21,7.36,0.659734,0
67,22,7.36,0.69115,0
67,23,7.36,0.722566,0
67,24,7.36,0.753982,0
67,25,7.36,0.785398,0
67,26,7.36,0.816814,0
67,27,7.36,0.84823,0
67,28,7.36,0.879646,0
67,29,7.36,0.911062,0
67,30,7.36,0.942478,0
67,31,7.36,0.973894,0
67,32,7.36,1.00531,0
67,33,7.36,1.03673,0
67,34,7.36,1.06814,0
67,35,7.36,1.09956,0
67,36,7.36,1.13097,0
67,37,7.36,1.16239,0
67,38,7.36,1.19381,0
67,39,7.36,1.22522,0
67,40,7.36,1.25664,0
67,41,7.36,1.28805,0
67,42,7.36,1.31947,0
67,43,7.36,1.35088,0
67,44,7.36,1.3823,0
67,45,7.36,1.41372,0
67,46,7.36,1.44513,0
67,47,7.36,1.47655,0
67,48,7.36,1.50796,0
67,49,7.36,1.53938,0
67,50,7.36,1.5708,0
67,51,7.36,1.60221,0
67,52,7.36,1.63363,0
67,53,7.36,1.66504,0
67,54,7.36,1.69646,0
67,55,7.36,1.72788,0
67,56,7.36,1.75929,0
67,57,7.36,1.79071,0
67,58,7.36,1.82212,0
67,59,7.36,1.85354,0
67,60,7.36,1.88496,0
67,61,7.36,1.91637,0
67,62,7.36,1.94779,0
67,63,7.36,1.9792,0
67,64,7.36,2.01062,0
67,65,7.36,2.04204,0
67,66,7.36,2.07345,0
67,67,7.36,2.10487,0
67,68,7.36,2.13628,0
67,69,7.36,2.1677,0
67,70,7.36,2.19911,0
67,71,7.36,2.23053,0
67,72,7.36,2.26195,0
67,73,7.36,2.29336,0
67,74,7.36,2.32478,0
67,75,7.36,2.35619,0
67,76,7.36,2.38761,0
67,77,7.36,2.41903,0
67,78,7.36,2.45044,0
67,79,7.36,2.48186,0
67,80,7.36,2.51327,0
67,81,7.36,2.54469,0
67,82,7.36,2.57611,0
67,83,7.36,2.60752,0
67,84,7.36,2.63894,0
67,85,7.36,2.67035,0
67,86,7.36,2.70177,0
67,87,7.36,2.73319,0
67,88,7.36,2.7646,0
67,89,7.36,2.79602,0
67,90,7.36,2.82743,0
67,91,7.36,2.85885,0
67,92,7.36,2.89027,0
67,93,7.36,2.92168,0
67,94,7.36,2.9531,0
67,95,7.36,2.98451,0
67,96,7.36,3.01593,0
67,97,7.36,3.04734,0
67,98,7.36,3.07876,0
67,99,7.36,3.11018,0
67,100,7.36,3.14159,0
68,0,7.44,0,0
68,1,7.44,0.0314159,0
68,2,7.44,0.0628319,0
68,3,7.44,0.0942478,0
68,4,7.44,0.125664,0
68,5,7.44,0.15708,0
68,6,7.44,0.188496,0
68,7,7.44,0.219911,0
68,8,7.44,0.251327,0
68,9,7.44,0.282743,0
68,10,7.44,0.314159,0
68,11,7.44,0.345575,0
68,12,7.44,0.376991,0
68,13,7.44,0.408407,0
68,14,7.44,0.439823,0
68,15,7.44,0.471239,0
68,16,7.44,0.502655,0
68,17,7.44,0.534071,0
68,18,7.44,0.565487,0
68,19,7.44,0.596903,0
68,20,7.44,0.628319,0
68,21,7.44,0.659734,0
68,22,7.44,0.69115,0
68,23,7.44,0.722566,0
68,24,7.44,0.753982,0
68,25,7.44,0.785398,0
68,26,7.44,0.816814,0
68,27,7.44,0.84823,0
68,28,7.44,0.879646,0
68,29,7.44,0.911062,0
68,30,7.44,0.942478,0
68,31,7.44,0.973894,0
68,32,7.44,1.00531,0
68,33,7.44,1.03673,0
68,34,7.44,1.06814,0
68,35,7.44,1.09956,0
68,36,7.44,1.13097,0
68,37,7.44,1.16239,0
68,38,7.44,1.19381,0
68,39,7.44,1.22522,0
68,40,7.44,1.25664,0
68,41,7.44,1.28805,0
68,42,7.44,1.31947,0
68,43,7.44,1.35088,0
68,44,7.44,1.3823,0
68,45,7.44,1.41372,0
68,46,7.44,1.44513,0
68,47,7.44,1.47655,0
68,48,7.44,1.50796,0
68,49,7.44,1.53938,0
68,50,7.44,1.5708,0
68,51,7.44,1.60221,0
68,52,7.44,1.63363,0
68,53,7.44,1.66504,0
68,54,7.44,1.69646,0
68,55,7.44,1.72788,0
68,56,7.44,1.75929,0
68,57,7.44,1.79071,0
68,58,7.44,1.82212,0
68,59,7.44,1.85354,0
68,60,7.44,1.88496,0
68,61,7.44,1.91637,0
68,62,7.44,1.94779,0
68,63,7.44,1.9792,0
68,64,7.44,2.01062,0
68,65,7.44,2.04204,0
68,66,7.44,2.07345,0
68,67,7.44,2.10487,0
68,68,7.44,2.13628,0
68,69,7.44,2.1677,0
68,70,7.44,2.19911,0
68,71,7.44,2.23053,0
68,72,7.44,2.26195,0
68,73,7.44,2.29336,0
68,74,7.44,2.32478,0
68,75,7.44,2.35619,0
68,76,7.44,2.38761,0
68,77,7.44,2.41903,0
68,78,7.44,2.45044,0
68,79,7.44,2.48186,0
68,80,7.44,2.51327,0
68,81,7.44,2.54469,0
68,82,7.44,2.57611,0
68,83,7.44,2.60752,0
68,84,7.44,2.63894,0
68,85,7.44,2.67035,0
68,86,7.44,2.70177,0
68,87,7.44,2.73319,0
68,88,7.44,2.7646,0
68,89,7.44,2.79602,0
68,90,7.44,2.82743,0
68,91,7.44,2.85885,0
68,92,7.44,2.89027,0
68,93,7.44,2.92168,0
68,94,7.44,2.9531,0
68,95,7.44,2.98451,0
68,96,7.44,3.01593,0
68,97,7.44,3.04734,0
68,98,7.44,3.07876,0
68,99,7.44,3.11018,0
68,100,7.44,3.14159,0
69,0,7.52,0,0
69,1,7.52,0.0314159,0
69,2,7.52,0.0628319,0
69,3,7.52,0.0942478,0
69,4,7.52,0.125664,0
69,5,7.52,0.15708,0
69,6,7.52,0.188496,0
69,7,7.52,0.219911,0
69,8,7.52,0.251327,0
69,9,7.52,0.282743,0
69,10,7.52,0.314159,0
69,11,7.52,0.345575,0
69,12,7.52,0.376991,0
69,13,7.52,0.408407,0
69,14,7.52,0.439823,0
69,15,7.52,0.471239,0
69,16,7.52,0.502655,0
69,17,7.52,0.534071,0
69,18,7.52,0.565487,0
69,19,7.52,0.596903,0
69,20,7.52,0.628319,0
69,21,7.52,0.659734,0
69,22,7.52,0.69115,0
69,23,7.52,0.722566,0
69,24,7.52,0.753982,0
69,25,7.52,0.785398,0
69,26,7.52,0.816814,0
69,27,7.52,0.84823,0
69,28,7.52,0.879646,0
69,29,7.52,0.911062,0
69,30,7.52,0.942478,0
69,31,7.52,0.973894,0
69,32,7.52,1.00531,0
69,33,7.52,1.03673,0
69,34,7.52,1.06814,0
69,35,7.52,1.09956,0
69,36,7.52,1.13097,0
69,37,7.52,1.16239,0
69,38,7.52,1.19381,0
69,39,7.52,1.22522,0
69,40,7.52,1.25664,0
69,41,7.52,1.28805,0
69,42,7.52,1.31947,0
69,43,7.52,1.35088,0
69,44,7.52,1.3823,0
69,45,7.52,1.41372,0
69,46,7.52,1.44513,0
69,47,7.52,1.47655,0
69,48,7.52,1.50796,0
69,49,7.52,1.53938,0
69,50,7.52,1.5708,0
69,51,7.52,1.60221,0
69,52,7.52,1.63363,0
69,53,7.52,1.66504,0
69,54,7.52,1.69646,0
69,55,7.52,1.72788,0
69,56,7.52,1.75929,0
69,57,7.52,1.79071,0
69,58,7.52,1.82212,0
69,59,7.52,1.85354,0
69,60,7.52,1.88496,0
69,61,7.52,1.91637,0
69,62,7.52,1.94779,0
69,63,7.52,1.9792,0
69,64,7.52,2.01062,0
69,65,7.52,2.04204,0
69,66,7.52,2.07345,0
69,67,7.52,2.10487,0
69,68,7.52,2.13628,0
69,69,7.52,2.1677,0
69,70,7.52,2.19911,0
69,71,7.52,2.23053,0
