x,z,rho,p,vx,vy,vz
-1.7,-1,0.445382,0.232797,-0.324332,0.00268688,-0.0200077
-1.7,-0.9,0.451275,0.237207,-0.327025,0.00270929,-0.0197614
-1.7,-0.8,0.457132,0.241625,-0.329732,0.00273182,-0.019508
-1.7,-0.7,0.462951,0.246047,-0.332451,0.00275446,-0.0192476
-1.7,-0.6,0.468727,0.250471,-0.335183,0.00277719,-0.0189802
-1.7,-0.5,0.474458,0.254892,-0.337924,0.00280001,-0.0187058
-1.7,-0.4,0.48014,0.259309,-0.340675,0.00282291,-0.0184245
-1.7,-0.3,0.485769,0.263716,-0.343433,0.00284587,-0.0181363
-1.7,-0.2,0.491342,0.268111,-0.346197,0.00286889,-0.0178412
-1.7,-0.1,0.496856,0.27249,-0.348966,0.00289194,-0.0175394
-1.7,1.11022e-16,0.502308,0.276849,-0.351737,0.00291502,-0.017231
-1.7,0.1,0.507693,0.281184,-0.354509,0.0029381,-0.016916
-1.7,0.2,0.513009,0.285492,-0.35728,0.00296117,-0.0165946
-1.7,0.3,0.518252,0.289768,-0.360047,0.00298422,-0.0162669
-1.7,0.4,0.523418,0.294009,-0.36281,0.00300723,-0.015933
-1.7,0.5,0.528505,0.298211,-0.365565,0.00303017,-0.015593
-1.7,0.6,0.53351,0.302369,-0.368309,0.00305303,-0.0152472
-1.7,0.7,0.538428,0.30648,-0.371042,0.00307578,-0.0148957
-1.7,0.8,0.543256,0.310541,-0.373759,0.00309841,-0.0145387
-1.7,0.9,0.547992,0.314545,-0.376458,0.00312089,-0.0141764
-1.7,1,0.552632,0.318491,-0.379137,0.0031432,-0.0138089
-1.7,1.1,0.557174,0.322373,-0.381791,0.00316532,-0.0134364
-1.7,1.2,0.561613,0.326189,-0.38442,0.00318721,-0.0130593
-1.7,1.3,0.565947,0.329932,-0.387018,0.00320885,-0.0126776
-1.7,1.4,0.570174,0.333601,-0.389583,0.00323022,-0.0122917
-1.7,1.5,0.574289,0.337191,-0.392112,0.00325128,-0.0119018
-1.7,1.6,0.578291,0.340698,-0.394601,0.00327201,-0.0115081
-1.7,1.7,0.582176,0.344117,-0.397047,0.00329237,-0.0111108
-1.7,1.8,0.585942,0.347447,-0.399445,0.00331235,-0.0107101
-1.7,1.9,0.589586,0.350682,-0.401793,0.0033319,-0.0103064
-1.7,2,0.593106,0.353819,-0.404087,0.003351,-0.00989989
-1.7,2.1,0.596499,0.356855,-0.406322,0.00336962,-0.00949074
-1.7,2.2,0.599762,0.359786,-0.408495,0.00338772,-0.00907922
-1.7,2.3,0.602894,0.362609,-0.410603,0.00340527,-0.00866556
-1.7,2.4,0.605892,0.36532,-0.412641,0.00342224,-0.00824998
-1.7,2.5,0.608753,0.367916,-0.414606,0.0034386,-0.00783268
-1.7,2.6,0.611477,0.370395,-0.416494,0.00345432,-0.00741389
-1.7,2.7,0.61406,0.372753,-0.418301,0.00346937,-0.00699378
-1.7,2.8,0.616502,0.374988,-0.420024,0.00348371,-0.00657253
-1.7,2.9,0.6188,0.377096,-0.421658,0.00349732,-0.00615033
-1.7,3,0.620952,0.379076,-0.423202,0.00351017,-0.00572732
-1.7,3.1,0.622957,0.380925,-0.42465,0.00352222,-0.00530364
-1.7,3.2,0.624814,0.38264,-0.426001,0.00353347,-0.00487943
-1.7,3.3,0.62652,0.38422,-0.42725,0.00354387,-0.00445479
-1.7,3.4,0.628076,0.385663,-0.428396,0.0035534,-0.00402983
-1.7,3.5,0.62948,0.386966,-0.429435,0.00356205,-0.00360462
-1.7,3.6,0.63073,0.388129,-0.430366,0.00356979,-0.00317924
-1.7,3.7,0.631826,0.389149,-0.431185,0.00357661,-0.00275373
-1.7,3.8,0.632766,0.390027,-0.431891,0.00358248,-0.00232816
-1.7,3.9,0.633552,0.390759,-0.432482,0.00358739,-0.00190254
-1.7,4,0.63418,0.391346,-0.432957,0.00359134,-0.00147691
-1.7,4.1,0.634652,0.391788,-0.433314,0.00359431,-0.00105127
-1.7,4.2,0.634967,0.392082,-0.433553,0.00359629,-0.000625636
-1.7,4.3,0.635125,0.392229,-0.433673,0.00359728,-0.00020001
-1.7,4.4,0.635125,0.392229,-0.433673,0.00359728,0.000225607
-1.7,4.5,0.634967,0.392082,-0.433555,0.00359629,0.000651218
-1.7,4.6,0.634652,0.391788,-0.433317,0.0035943,0.00107682
-1.7,4.7,0.63418,0.391346,-0.432961,0.00359133,0.00150241
-1.7,4.8,0.633552,0.390759,-0.432487,0.00358738,0.00192799
-1.7,4.9,0.632766,0.390027,-0.431898,0.00358246,0.00235353
-1.7,5,0.631826,0.389149,-0.431193,0.00357658,0.00277901
-1.7,5.1,0.63073,0.388129,-0.430375,0.00356977,0.00320441
-1.7,5.2,0.62948,0.386966,-0.429446,0.00356202,0.00362967
-1.7,5.3,0.628076,0.385663,-0.428408,0.00355337,0.00405475
-1.7,5.4,0.62652,0.38422,-0.427263,0.00354383,0.00447957
-1.7,5.5,0.624814,0.38264,-0.426014,0.00353343,0.00490404
-1.7,5.6,0.622957,0.380925,-0.424665,0.00352218,0.00532808
-1.7,5.7,0.620952,0.379076,-0.423218,0.00351012,0.00575157
-1.7,5.8,0.6188,0.377096,-0.421675,0.00349727,0.00617438
-1.7,5.9,0.616502,0.374988,-0.420042,0.00348366,0.00659637
-1.7,6,0.61406,0.372753,-0.41832,0.00346931,0.00701739
-1.7,6.1,0.611477,0.370395,-0.416514,0.00345427,0.00743726
-1.7,6.2,0.608753,0.367916,-0.414627,0.00343854,0.00785581
-1.7,6.3,0.605892,0.36532,-0.412663,0.00342218,0.00827285
-1.7,6.4,0.602894,0.362609,-0.410626,0.00340521,0.00868817
-1.7,6.5,0.599762,0.359786,-0.408519,0.00338765,0.00910155
-1.7,6.6,0.596499,0.356855,-0.406346,0.00336955,0.00951279
-1.7,6.7,0.593106,0.353819,-0.404112,0.00335093,0.00992164
-1.7,6.8,0.589586,0.350682,-0.401819,0.00333183,0.0103279
-1.7,6.9,0.585942,0.347447,-0.399472,0.00331227,0.0107313
-1.7,7,0.582176,0.344117,-0.397074,0.00329229,0.0111316
-1.7,7.1,0.578291,0.340698,-0.394629,0.00327192,0.0115286
-1.7,7.2,0.574289,0.337191,-0.392141,0.00325119,0.011922
-1.7,7.3,0.570174,0.333601,-0.389613,0.00323013,0.0123116
-1.7,7.4,0.565947,0.329932,-0.387048,0.00320876,0.0126972
-1.7,7.5,0.561613,0.326189,-0.38445,0.00318711,0.0130785
-1.7,7.6,0.557174,0.322373,-0.381822,0.00316522,0.0134553
-1.7,7.7,0.552632,0.318491,-0.379168,0.00314311,0.0138274
-1.7,7.8,0.547992,0.314545,-0.37649,0.0031208,0.0141945
-1.7,7.9,0.543256,0.310541,-0.373791,0.00309831,0.0145565
-1.7,8,0.538428,0.30648,-0.371074,0.00307568,0.0149132
-1.7,8.1,0.53351,0.302369,-0.368342,0.00305292,0.0152644
-1.7,8.2,0.528505,0.298211,-0.365597,0.00303006,0.0156098
-1.7,8.3,0.523418,0.294009,-0.362843,0.00300712,0.0159494
-1.7,8.4,0.518252,0.289768,-0.360081,0.00298411,0.016283
-1.7,8.5,0.513009,0.285492,-0.357313,0.00296106,0.0166104
-1.7,8.6,0.507693,0.281184,-0.354542,0.00293799,0.0169314
-1.7,8.7,0.502308,0.276849,-0.35177,0.0029149,0.0172461
-1.7,8.8,0.496856,0.27249,-0.348999,0.00289183,0.0175542
-1.7,8.9,0.491342,0.268111,-0.346231,0.00286877,0.0178556
-1.7,9,0.485769,0.263716,-0.343466,0.00284576,0.0181503
-1.7,9.1,0.48014,0.259309,-0.340708,0.0028228,0.0184382
-1.7,9.2,0.474458,0.254892,-0.337958,0.0027999,0.0187193
-1.7,9.3,0.468727,0.250471,-0.335216,0.00277707,0.0189933
-1.7,9.4,0.462951,0.246047,-0.332485,0.00275434,0.0192604
-1.7,9.5,0.457132,0.241625,-0.329765,0.0027317,0.0195205
-1.7,9.6,0.451275,0.237207,-0.327058,0.00270917,0.0197736
-1.7,9.7,0.445382,0.232797,-0.324365,0.00268676,0.0200196
-1.7,9.8,0.439457,0.228399,-0.321687,0.00266448,0.0202585
-1.7,9.9,0.433504,0.224014,-0.319025,0.00264232,0.0204904
-1.7,10,0.427525,0.219646,-0.31638,0.00262031,0.0207153
-1.7,10.1,0.421524,0.215298,-0.313752,0.00259845,0.0209332
-1.7,10.2,0.415504,0.210973,-0.311143,0.00257674,0.0211441
-1.7,10.3,0.409469,0.206673,-0.308552,0.00255524,0.0213478
-1.7,10.4,0.403421,0.2024,-0.305982,0.00253368,0.0215457
-1.7,10.5,0.397364,0.198158,-0.303432,0.00251267,0.0216719
-1.7,10.6,0.391301,0.193948,-0.300867,0.00248868,0.0110032
-1.7,10.7,0.391301,0.193948,-0.278202,0.00229919,0
-1.6,-2,0.397167,0.198021,-0.2758,0.00231764,0
-1.6,-1.9,0.397167,0.198021,-0.298272,0.00250671,-0.0110899
-1.6,-1.8,0.403321,0.20233,-0.300854,0.0025296,-0.0218479
-1.6,-1.7,0.409469,0.206673,-0.303422,0.00255123,-0.0217185
-1.6,-1.6,0.415607,0.211047,-0.306013,0.00257283,-0.0215206
-1.6,-1.5,0.421733,0.215449,-0.308624,0.00259484,-0.0213159
-1.6,-1.4,0.427843,0.219878,-0.311256,0.00261696,-0.0211035
-1.6,-1.3,0.433934,0.22433,-0.313907,0.00263926,-0.020884
-1.6,-1.2,0.440003,0.228802,-0.316577,0.00266172,-0.0206575
-1.6,-1.1,0.446045,0.233292,-0.319265,0.00268433,-0.0204237
-1.6,-1,0.452059,0.237796,-0.32197,0.00270708,-0.0201828
-1.6,-0.9,0.45804,0.242312,-0.324692,0.00272997,-0.0199347
-1.6,-0.8,0.463985,0.246837,-0.327429,0.00275299,-0.0196794
-1.6,-0.7,0.469891,0.251366,-0.33018,0.00277613,-0.0194169
-1.6,-0.6,0.475754,0.255897,-0.332944,0.00279937,-0.0191473
-1.6,-0.5,0.481571,0.260426,-0.33572,0.00282272,-0.0188706
-1.6,-0.4,0.487337,0.26495,-0.338507,0.00284615,-0.0185867
-1.6,-0.3,0.493051,0.269465,-0.341303,0.00286966,-0.0182959
-1.6,-0.2,0.498708,0.273967,-0.344106,0.00289323,-0.0179981
-1.6,-0.1,0.504305,0.278453,-0.346915,0.00291685,-0.0176935
-1.6,1.11022e-16,0.509838,0.282919,-0.349728,0.00294051,-0.0173821
-1.6,0.1,0.515304,0.28736,-0.352543,0.00296418,-0.017064
-1.6,0.2,0.520699,0.291774,-0.355359,0.00298785,-0.0167393
-1.6,0.3,0.526021,0.296155,-0.358173,0.00301151,-0.0164083
-1.6,0.4,0.531265,0.300501,-0.360983,0.00303514,-0.0160709
-1.6,0.5,0.536428,0.304806,-0.363786,0.00305871,-0.0157275
-1.6,0.6,0.541508,0.309067,-0.366581,0.00308221,-0.015378
-1.6,0.7,0.546499,0.313281,-0.369365,0.00310561,-0.0150228
-1.6,0.8,0.5514,0.317441,-0.372135,0.00312889,-0.014662
-1.6,0.9,0.556207,0.321545,-0.374888,0.00315203,-0.0142958
-1.6,1,0.560917,0.325589,-0.377621,0.00317501,-0.0139244
-1.6,1.1,0.565526,0.329568,-0.380332,0.0031978,-0.013548
-1.6,1.2,0.570032,0.333478,-0.383017,0.00322036,-0.0131668
-1.6,1.3,0.574432,0.337315,-0.385673,0.00324269,-0.0127811
-1.6,1.4,0.578721,0.341076,-0.388297,0.00326474,-0.0123911
-1.6,1.5,0.582899,0.344755,-0.390885,0.00328648,-0.0119971
-1.6,1.6,0.58696,0.348349,-0.393433,0.0033079,-0.0115993
-1.6,1.7,0.590904,0.351855,-0.395938,0.00332895,-0.0111979
-1.6,1.8,0.594726,0.355268,-0.398396,0.0033496,-0.0107933
-1.6,1.9,0.598425,0.358584,-0.400804,0.00336983,-0.0103856
-1.6,2,0.601997,0.3618,-0.403157,0.0033896,-0.00997511
-1.6,2.1,0.605441,0.364912,-0.405451,0.00340887,-0.00956208
-1.6,2.2,0.608753,0.367916,-0.407683,0.00342762,-0.00914675
-1.6,2.3,0.611932,0.37081,-0.409849,0.00344581,-0.00872937
-1.6,2.4,0.614975,0.373589,-0.411944,0.00346341,-0.00831016
-1.6,2.5,0.617879,0.376251,-0.413965,0.00348038,-0.00788934
-1.6,2.6,0.620644,0.378793,-0.415907,0.00349669,-0.00746713
-1.6,2.7,0.623266,0.38121,-0.417767,0.00351231,-0.00704372
-1.6,2.8,0.625744,0.383501,-0.419541,0.0035272,-0.00661931
-1.6,2.9,0.628076,0.385663,-0.421225,0.00354134,-0.00619407
-1.6,3,0.630261,0.387692,-0.422815,0.00355468,-0.00576815
-1.6,3.1,0.632296,0.389588,-0.424308,0.00356721,-0.0053417
-1.6,3.2,0.63418,0.391346,-0.425701,0.0035789,-0.00491484
-1.6,3.3,0.635913,0.392966,-0.426989,0.00358971,-0.00448769
-1.6,3.4,0.637492,0.394445,-0.428171,0.00359963,-0.00406034
-1.6,3.5,0.638916,0.395782,-0.429244,0.00360862,-0.00363286
-1.6,3.6,0.640185,0.396974,-0.430204,0.00361666,-0.00320532
-1.6,3.7,0.641297,0.39802,-0.431049,0.00362375,-0.00277776
-1.6,3.8,0.642252,0.39892,-0.431778,0.00362985,-0.00235022
-1.6,3.9,0.643049,0.399671,-0.432388,0.00363495,-0.00192272
-1.6,4,0.643688,0.400273,-0.432878,0.00363905,-0.00149526
-1.6,4.1,0.644167,0.400725,-0.433247,0.00364212,-0.00106785
-1.6,4.2,0.644486,0.401027,-0.433493,0.00364417,-0.000640477
-1.6,4.3,0.644646,0.401178,-0.433616,0.00364518,-0.00021313
-1.6,4.4,0.644646,0.401178,-0.433616,0.00364515,0.000214208
-1.6,4.5,0.644486,0.401027,-0.433493,0.00364409,0.000641555
-1.6,4.6,0.644167,0.400725,-0.433246,0.003642,0.00106893
-1.6,4.7,0.643688,0.400273,-0.432878,0.00363887,0.00149634
-1.6,4.8,0.643049,0.399671,-0.432388,0.00363473,0.00192379
-1.6,4.9,0.642252,0.39892,-0.431777,0.00362957,0.00235129
-1.6,5,0.641297,0.39802,-0.431048,0.00362342,0.00277883
-1.6,5.1,0.640185,0.396974,-0.430203,0.00361629,0.00320639
-1.6,5.2,0.638916,0.395782,-0.429243,0.00360819,0.00363393
-1.6,5.3,0.637492,0.394445,-0.42817,0.00359915,0.0040614
-1.6,5.4,0.635913,0.392966,-0.426988,0.00358919,0.00448875
-1.6,5.5,0.63418,0.391346,-0.425699,0.00357833,0.0049159
-1.6,5.6,0.632296,0.389588,-0.424306,0.0035666,0.00534276
-1.6,5.7,0.630261,0.387692,-0.422813,0.00355403,0.0057692
-1.6,5.8,0.628076,0.385663,-0.421223,0.00354064,0.00619512
-1.6,5.9,0.625744,0.383501,-0.419538,0.00352646,0.00662036
-1.6,6,0.623266,0.38121,-0.417765,0.00351152,0.00704476
-1.6,6.1,0.620644,0.378793,-0.415904,0.00349587,0.00746816
-1.6,6.2,0.617879,0.376251,-0.413962,0.00347952,0.00789037
-1.6,6.3,0.614975,0.373589,-0.411941,0.00346251,0.00831118
-1.6,6.4,0.611932,0.37081,-0.409846,0.00344487,0.00873039
-1.6,6.5,0.608753,0.367916,-0.40768,0.00342665,0.00914777
-1.6,6.6,0.605441,0.364912,-0.405448,0.00340787,0.00956309
-1.6,6.7,0.601997,0.3618,-0.403154,0.00338856,0.00997611
-1.6,6.8,0.598425,0.358584,-0.4008,0.00336876,0.0103866
-1.6,6.9,0.594726,0.355268,-0.398393,0.0033485,0.0107943
-1.6,7,0.590904,0.351855,-0.395934,0.00332782,0.0111989
-1.6,7.1,0.58696,0.348349,-0.393429,0.00330674,0.0116003
-1.6,7.2,0.582899,0.344755,-0.390881,0.0032853,0.0119981
-1.6,7.3,0.578721,0.341076,-0.388293,0.00326353,0.0123921
-1.6,7.4,0.574432,0.337315,-0.385669,0.00324146,0.0127821
-1.6,7.5,0.570032,0.333478,-0.383013,0.00321912,0.0131678
-1.6,7.6,0.565526,0.329568,-0.380328,0.00319653,0.0135489
-1.6,7.7,0.560917,0.325589,-0.377617,0.00317373,0.0139253
-1.6,7.8,0.556207,0.321545,-0.374884,0.00315074,0.0142967
-1.6,7.9,0.5514,0.317441,-0.372131,0.00312758,0.0146629
-1.6,8,0.546499,0.313281,-0.369361,0.00310428,0.0150237
-1.6,8.1,0.541508,0.309067,-0.366577,0.00308087,0.015379
-1.6,8.2,0.536428,0.304806,-0.363782,0.00305736,0.0157284
-1.6,8.3,0.531265,0.300501,-0.360978,0.00303378,0.0160718
-1.6,8.4,0.526021,0.296155,-0.358168,0.00301015,0.0164092
-1.6,8.5,0.520699,0.291774,-0.355354,0.00298648,0.0167402
-1.6,8.6,0.515304,0.28736,-0.352539,0.0029628,0.0170648
-1.6,8.7,0.509838,0.282919,-0.349723,0.00293913,0.0173829
-1.6,8.8,0.504305,0.278453,-0.34691,0.00291547,0.0176943
-1.6,8.9,0.498708,0.273967,-0.344101,0.00289185,0.017999
-1.6,9,0.493051,0.269465,-0.341298,0.00286828,0.0182967
-1.6,9.1,0.487337,0.26495,-0.338503,0.00284477,0.0185876
-1.6,9.2,0.481571,0.260426,-0.335716,0.00282134,0.0188714
-1.6,9.3,0.475754,0.255897,-0.33294,0.002798,0.0191481
-1.6,9.4,0.469891,0.251366,-0.330176,0.00277475,0.0194177
-1.6,9.5,0.463985,0.246837,-0.327425,0.00275162,0.0196802
-1.6,9.6,0.45804,0.242312,-0.324688,0.00272861,0.0199355
-1.6,9.7,0.452059,0.237796,-0.321966,0.00270572,0.0201836
-1.6,9.8,0.446045,0.233292,-0.319261,0.00268298,0.0204245
-1.6,9.9,0.440003,0.228802,-0.316573,0.00266038,0.0206582
-1.6,10,0.433934,0.22433,-0.313903,0.00263793,0.0208848
-1.6,10.1,0.427843,0.219878,-0.311252,0.00261564,0.0211042
-1.6,10.2,0.421733,0.215449,-0.30862,0.00259351,0.0213165
-1.6,10.3,0.415607,0.211047,-0.306009,0.00257155,0.0215215
-1.6,10.4,0.409469,0.206673,-0.303419,0.0025498,0.0217202
-1.6,10.5,0.403321,0.20233,-0.300853,0.00252818,0.0218485
-1.6,10.6,0.397167,0.198021,-0.29827,0.00250648,0.0110924
-1.6,10.7,0.397167,0.198021,-0.2758,0.00231764,0
-1.5,-2,0.403021,0.202119,-0.273339,0.00233623,0
-1.5,-1.9,0.403021,0.202119,-0.295615,0.00252655,-0.0111875
-1.5,-1.8,0.409266,0.206529,-0.298223,0.00254708,-0.0220372
-1.5,-1.7,0.415504,0.210973,-0.300809,0.00256903,-0.0219069
-1.5,-1.6,0.421733,0.215449,-0.303418,0.00259132,-0.0217073
-1.5,-1.5,0.427949,0.219955,-0.306049,0.00261375,-0.0215013
-1.5,-1.4,0.434149,0.224488,-0.308702,0.00263637,-0.0212877
-1.5,-1.3,0.44033,0.229044,-0.311376,0.00265918,-0.0210669
-1.5,-1.2,0.446488,0.233622,-0.31407,0.00268215,-0.0208389
-1.5,-1.1,0.45262,0.238218,-0.316784,0.00270529,-0.0206036
-1.5,-1,0.458722,0.24283,-0.319516,0.00272859,-0.0203609
-1.5,-0.9,0.464791,0.247453,-0.322266,0.00275204,-0.0201109
-1.5,-0.8,0.470824,0.252085,-0.325033,0.00277563,-0.0198536
-1.5,-0.7,0.476817,0.256722,-0.327815,0.00279935,-0.019589
-1.5,-0.6,0.482766,0.261362,-0.330612,0.0028232,-0.019317
-1.5,-0.5,0.488669,0.265999,-0.333422,0.00284716,-0.0190378
-1.5,-0.4,0.494521,0.270632,-0.336244,0.00287123,-0.0187514
-1.5,-0.3,0.500318,0.275255,-0.339077,0.00289538,-0.0184579
-1.5,-0.2,0.506059,0.279865,-0.341919,0.00291961,-0.0181572
-1.5,-0.1,0.511738,0.284459,-0.344769,0.0029439,-0.0178496
-1.5,1.11022e-16,0.517353,0.289033,-0.347624,0.00296825,-0.017535
-1.5,0.1,0.522899,0.293582,-0.350482,0.00299262,-0.0172137
-1.5,0.2,0.528374,0.298102,-0.353343,0.00301701,-0.0168856
-1.5,0.3,0.533774,0.30259,-0.356203,0.0030414,-0.0165511
-1.5,0.4,0.539096,0.307041,-0.359061,0.00306576,-0.0162101
-1.5,0.5,0.544335,0.311451,-0.361915,0.00309009,-0.0158629
-1.5,0.6,0.549489,0.315816,-0.36476,0.00311435,-0.0155096
-1.5,0.7,0.554555,0.320132,-0.367597,0.00313853,-0.0151504
-1.5,0.8,0.559528,0.324394,-0.37042,0.0031626,-0.0147856
-1.5,0.9,0.564406,0.328599,-0.373228,0.00318654,-0.0144153
-1.5,1,0.569185,0.332741,-0.376018,0.00321032,-0.0140397
-1.5,1.1,0.573862,0.336818,-0.378786,0.00323392,-0.013659
-1.5,1.2,0.578434,0.340824,-0.381529,0.00325731,-0.0132736
-1.5,1.3,0.582899,0.344755,-0.384244,0.00328046,-0.0128836
-1.5,1.4,0.587252,0.348608,-0.386928,0.00330334,-0.0124892
-1.5,1.5,0.59149,0.352377,-0.389576,0.00332592,-0.0120908
-1.5,1.6,0.595612,0.35606,-0.392186,0.00334817,-0.0116887
-1.5,1.7,0.599613,0.359652,-0.394753,0.00337006,-0.0112829
-1.5,1.8,0.603492,0.363149,-0.397273,0.00339154,-0.0108739
-1.5,1.9,0.607246,0.366547,-0.399742,0.0034126,-0.0104619
-1.5,2,0.610871,0.369843,-0.402157,0.00343319,-0.0100472
-1.5,2.1,0.614365,0.373032,-0.404513,0.00345328,-0.00963001
-1.5,2.2,0.617726,0.376111,-0.406807,0.00347283,-0.00921058
-1.5,2.3,0.620952,0.379076,-0.409033,0.00349181,-0.00878918
-1.5,2.4,0.624039,0.381924,-0.411187,0.00351018,-0.00836606
-1.5,2.5,0.626987,0.384652,-0.413267,0.00352791,-0.00794144
-1.5,2.6,0.629792,0.387256,-0.415266,0.00354496,-0.00751555
-1.5,2.7,0.632453,0.389734,-0.417182,0.0035613,-0.0070886
-1.5,2.8,0.634967,0.392082,-0.419009,0.00357688,-0.00666077
-1.5,2.9,0.637334,0.394297,-0.420745,0.00359168,-0.00623226
-1.5,3,0.63955,0.396377,-0.422385,0.00360567,-0.00580321
-1.5,3.1,0.641616,0.39832,-0.423925,0.0036188,-0.00537378
-1.5,3.2,0.643528,0.400122,-0.425362,0.00363106,-0.00494409
-1.5,3.3,0.645286,0.401783,-0.426693,0.00364241,-0.00451425
-1.5,3.4,0.646888,0.403299,-0.427913,0.00365282,-0.00408435
-1.5,3.5,0.648334,0.404668,-0.429021,0.00366226,-0.00365446
-1.5,3.6,0.649621,0.40589,-0.430013,0.00367072,-0.00322463
-1.5,3.7,0.65075,0.406963,-0.430886,0.00367818,-0.00279491
-1.5,3.8,0.651719,0.407884,-0.431639,0.0036846,-0.0023653
-1.5,3.9,0.652528,0.408654,-0.43227,0.00368998,-0.00193582
-1.5,4,0.653175,0.409272,-0.432777,0.00369431,-0.00150647
-1.5,4.1,0.653661,0.409735,-0.433158,0.00369756,-0.00107722
-1.5,4.2,0.653986,0.410044,-0.433412,0.00369973,-0.000648052
-1.5,4.3,0.654148,0.410199,-0.43354,0.00370082,-0.000218935
-1.5,4.4,0.654148,0.410199,-0.433539,0.00370082,0.000210166
-1.5,4.5,0.653986,0.410044,-0.433412,0.00369974,0.000639288
-1.5,4.6,0.653661,0.409735,-0.433157,0.00369757,0.00106846
-1.5,4.7,0.653175,0.409272,-0.432775,0.00369432,0.00149773
-1.5,4.8,0.652528,0.408654,-0.432268,0.00369,0.0019271
-1.5,4.9,0.651719,0.407884,-0.431637,0.00368462,0.0023566
-1.5,5,0.65075,0.406963,-0.430884,0.0036782,0.00278624
-1.5,5.1,0.649621,0.40589,-0.43001,0.00367075,0.003216
-1.5,5.2,0.648334,0.404668,-0.429017,0.00366229,0.00364586
-1.5,5.3,0.646888,0.403299,-0.427909,0.00365284,0.00407579
-1.5,5.4,0.645286,0.401783,-0.426688,0.00364244,0.00450574
-1.5,5.5,0.643528,0.400122,-0.425358,0.00363109,0.00493563
-1.5,5.6,0.641616,0.39832,-0.42392,0.00361884,0.00536537
-1.5,5.7,0.63955,0.396377,-0.42238,0.00360571,0.00579486
-1.5,5.8,0.637334,0.394297,-0.420739,0.00359173,0.00622397
-1.5,5.9,0.634967,0.392082,-0.419003,0.00357693,0.00665255
-1.5,6,0.632453,0.389734,-0.417175,0.00356134,0.00708045
-1.5,6.1,0.629792,0.387256,-0.415259,0.00354501,0.00750748
-1.5,6.2,0.626987,0.384652,-0.41326,0.00352797,0.00793344
-1.5,6.3,0.624039,0.381924,-0.41118,0.00351024,0.00835814
-1.5,6.4,0.620952,0.379076,-0.409025,0.00349187,0.00878135
-1.5,6.5,0.617726,0.376111,-0.406799,0.00347289,0.00920284
-1.5,6.6,0.614365,0.373032,-0.404505,0.00345334,0.00962235
-1.5,6.7,0.610871,0.369843,-0.402149,0.00343325,0.0100397
-1.5,6.8,0.607246,0.366547,-0.399734,0.00341266,0.0104545
-1.5,6.9,0.603492,0.363149,-0.397264,0.00339161,0.0108666
-1.5,7,0.599613,0.359652,-0.394744,0.00337013,0.0112757
-1.5,7.1,0.595612,0.35606,-0.392177,0.00334824,0.0116815
-1.5,7.2,0.59149,0.352377,-0.389567,0.003326,0.0120838
-1.5,7.3,0.587252,0.348608,-0.386918,0.00330342,0.0124823
-1.5,7.4,0.582899,0.344755,-0.384235,0.00328054,0.0128767
-1.5,7.5,0.578434,0.340824,-0.381519,0.00325739,0.0132668
-1.5,7.6,0.573862,0.336818,-0.378776,0.00323401,0.0136524
-1.5,7.7,0.569185,0.332741,-0.376007,0.00321041,0.0140332
-1.5,7.8,0.564406,0.328599,-0.373218,0.00318663,0.0144089
-1.5,7.9,0.559528,0.324394,-0.370409,0.00316269,0.0147793
-1.5,8,0.554555,0.320132,-0.367586,0.00313862,0.0151443
-1.5,8.1,0.549489,0.315816,-0.36475,0.00311444,0.0155036
-1.5,8.2,0.544335,0.311451,-0.361904,0.00309018,0.0158569
-1.5,8.3,0.539096,0.307041,-0.359051,0.00306586,0.0162043
-1.5,8.4,0.533774,0.30259,-0.356193,0.00304149,0.0165454
-1.5,8.5,0.528374,0.298102,-0.353332,0.0030171,0.01688
-1.5,8.6,0.522899,0.293582,-0.350471,0.00299272,0.0172082
-1.5,8.7,0.517353,0.289033,-0.347613,0.00296834,0.0175297
-1.5,8.8,0.511738,0.284459,-0.344758,0.002944,0.0178443
-1.5,8.9,0.506059,0.279865,-0.341908,0.00291971,0.0181521
-1.5,9,0.500318,0.275255,-0.339066,0.00289548,0.0184528
-1.5,9.1,0.494521,0.270632,-0.336233,0.00287133,0.0187465
-1.5,9.2,0.488669,0.265999,-0.333411,0.00284727,0.019033
-1.5,9.3,0.482766,0.261362,-0.330601,0.0028233,0.0193123
-1.5,9.4,0.476817,0.256722,-0.327804,0.00279946,0.0195844
-1.5,9.5,0.470824,0.252085,-0.325022,0.00277573,0.0198491
-1.5,9.6,0.464791,0.247453,-0.322255,0.00275214,0.0201066
-1.5,9.7,0.458722,0.24283,-0.319505,0.00272869,0.0203566
-1.5,9.8,0.45262,0.238218,-0.316773,0.0027054,0.0205994
-1.5,9.9,0.446488,0.233622,-0.31406,0.00268226,0.0208348
-1.5,10,0.44033,0.229044,-0.311366,0.00265928,0.021063
-1.5,10.1,0.434149,0.224488,-0.308692,0.00263648,0.0212838
-1.5,10.2,0.427949,0.219955,-0.306039,0.00261385,0.0214975
-1.5,10.3,0.421733,0.215449,-0.303408,0.00259141,0.0217036
-1.5,10.4,0.415504,0.210973,-0.300798,0.00256918,0.0219034
-1.5,10.5,0.409266,0.206529,-0.298215,0.00254714,0.022032
-1.5,10.6,0.403021,0.202119,-0.295613,0.00252502,0.0111821
-1.5,10.7,0.403021,0.202119,-0.273339,0.00233623,0
