0.78,0.05,7.94939e-07
0.79,0.05,5.97806e-07
0.8,0.05,4.45085e-07
0.81,0.05,3.28083e-07
0.82,0.05,2.39431e-07
0.83,0.05,1.72996e-07
0.84,0.05,1.2375e-07
0.85,0.05,8.76425e-08
0.86,0.05,6.14526e-08
0.87,0.05,4.26602e-08
0.88,0.05,2.93199e-08
0.89,0.05,1.99507e-08
0.9,0.05,1.34404e-08
0.91,0.05,8.96444e-09
0.92,0.05,5.91958e-09
0.93,0.05,3.87004e-09
0.94,0.05,2.50494e-09
0.95,0.05,1.60523e-09
0.96,0.05,1.01843e-09
0.97,0.05,6.39714e-10
0.98,0.05,3.97829e-10
0.99,0.05,2.44942e-10
1,0.05,1.49309e-10

0,0.06,2.32996e-10
0.01,0.06,3.82229e-10
0.02,0.06,6.20808e-10
0.03,0.06,9.98267e-10
0.04,0.06,1.58926e-09
0.05,0.06,2.50494e-09
0.06,0.06,3.90894e-09
0.07,0.06,6.03917e-09
0.08,0.06,9.23745e-09
0.09,0.06,1.39889e-08
0.1,0.06,2.09736e-08
0.11,0.06,3.11329e-08
0.12,0.06,4.57534e-08
0.13,0.06,6.65708e-08
0.14,0.06,9.58962e-08
0.15,0.06,1.36765e-07
0.16,0.06,1.93111e-07
0.17,0.06,2.69958e-07
0.18,0.06,3.7363e-07
0.19,0.06,5.1197e-07
0.2,0.06,6.94551e-07
0.21,0.06,9.3287e-07
0.22,0.06,1.2405e-06
0.23,0.06,1.63315e-06
0.24,0.06,2.1287e-06
0.25,0.06,2.747e-06
0.26,0.06,3.50963e-06
0.27,0.06,4.43936e-06
0.28,0.06,5.55951e-06
0.29,0.06,6.89303e-06
0.3,0.06,8.46137e-06
0.31,0.06,1.02832e-05
0.32,0.06,1.23729e-05
0.33,0.06,1.47392e-05
0.34,0.06,1.73833e-05
0.35,0.06,2.02978e-05
0.36,0.06,2.3465e-05
0.37,0.06,2.68566e-05
0.38,0.06,3.04325e-05
0.39,0.06,3.41414e-05
0.4,0.06,3.79212e-05
0.41,0.06,4.17004e-05
0.42,0.06,4.53999e-05
0.43,0.06,4.89359e-05
0.44,0.06,5.22223e-05
0.45,0.06,5.5175e-05
0.46,0.06,5.77146e-05
0.47,0.06,5.97704e-05
0.48,0.06,6.12835e-05
0.49,0.06,6.22097e-05
0.5,0.06,6.25215e-05
