x,z,Gamma000,Gamma001,Gamma002
183.433,231.811,0.0109214,0.00329052,-0.0181633
183.433,235.843,0.0109199,0.00316016,-0.0174571
183.433,239.874,0.0108881,0.00304803,-0.016877
183.433,243.906,0.0108191,0.00294945,-0.0164369
183.433,247.937,0.010578,0.00283768,-0.0171281
183.433,251.969,0.0121584,0.00252861,-0.00590338
187.465,-251.969,0.0118333,0.00251324,0.00618429
187.465,-247.937,0.0104067,0.00283825,0.0162892
187.465,-243.906,0.0105296,0.00288263,0.0162334
187.465,-239.874,0.0104365,0.0029917,0.0175591
187.465,-235.843,0.0105338,0.00312315,0.0176111
187.465,-231.811,0.0105349,0.00323925,0.0181918
187.465,-227.78,0.0105186,0.00336423,0.0188017
187.465,-223.748,0.0104898,0.00349333,0.0194026
187.465,-219.717,0.0104425,0.00362743,0.0200228
187.465,-215.685,0.0103756,0.00376657,0.0206586
187.465,-211.654,0.0102876,0.00391088,0.0213097
187.465,-207.622,0.0101767,0.00406046,0.0219758
187.465,-203.591,0.010041,0.00421542,0.0226563
187.465,-199.559,0.00987886,0.00437587,0.0233507
187.465,-195.528,0.00968811,0.00454187,0.024058
187.465,-191.496,0.00946676,0.00471349,0.0247773
187.465,-187.465,0.00921266,0.00489079,0.0255074
187.465,-183.433,0.00892359,0.0050738,0.026247
187.465,-179.402,0.00859727,0.00526252,0.0269945
187.465,-175.37,0.00823135,0.00545695,0.0277482
187.465,-171.339,0.00782345,0.00565703,0.0285059
187.465,-167.307,0.00737114,0.00586269,0.0292653
187.465,-163.276,0.00687198,0.00607384,0.0300238
187.465,-159.244,0.00632353,0.00629031,0.0307785
187.465,-155.213,0.00572338,0.00651195,0.0315261
187.465,-151.181,0.00506917,0.00673851,0.0322629
187.465,-147.15,0.00435863,0.00696973,0.0329851
187.465,-143.118,0.00358962,0.00720529,0.0336882
187.465,-139.087,0.00276013,0.00744483,0.0343674
187.465,-135.055,0.00186838,0.00768793,0.0350178
187.465,-131.024,0.000912825,0.00793411,0.0356336
187.465,-126.992,-0.00010776,0.00818285,0.0362089
187.465,-122.961,-0.00119425,0.00843358,0.0367374
187.465,-118.929,-0.0023471,0.00868565,0.0372124
187.465,-114.898,-0.00356628,0.00893839,0.0376267
187.465,-110.866,-0.0048512,0.00919107,0.037973
187.465,-106.835,-0.00620066,0.0094429,0.0382437
187.465,-102.803,-0.00761277,0.00969309,0.0384308
187.465,-98.7717,-0.00908491,0.00994077,0.0385262
187.465,-94.7402,-0.0106136,0.0101851,0.0385219
187.465,-90.7087,-0.0121946,0.0104252,0.0384099
187.465,-86.6772,-0.0138225,0.0106601,0.0381821
187.465,-82.6457,-0.0154913,0.010889,0.0378309
187.465,-78.6142,-0.0171936,0.011111,0.0373489
187.465,-74.5827,-0.0189214,0.0113253,0.0367295
187.465,-70.5512,-0.0206655,0.0115312,0.0359665
187.465,-66.5197,-0.0224157,0.0117278,0.0350549
187.465,-62.4882,-0.024161,0.0119145,0.0339903
187.465,-58.4567,-0.0258895,0.0120907,0.0327697
187.465,-54.4252,-0.0275886,0.0122559,0.0313917
187.465,-50.3937,-0.0292452,0.0124098,0.0298558
187.465,-46.3622,-0.0308457,0.0125519,0.0281636
187.465,-42.3307,-0.0323762,0.0126821,0.0263183
187.465,-38.2992,-0.0338227,0.0128002,0.0243248
187.465,-34.2677,-0.0351717,0.0129061,0.0221898
187.465,-30.2362,-0.0364097,0.0129998,0.0199221
187.465,-26.2047,-0.0375242,0.0130815,0.0175322
187.465,-22.1732,-0.0385034,0.0131511,0.0150322
187.465,-18.1417,-0.0393368,0.0132088,0.0124361
187.465,-14.1102,-0.0400151,0.0132548,0.00975904
187.465,-10.0787,-0.0405308,0.0132892,0.00701775
187.465,-6.04724,-0.0408779,0.0133121,0.00422978
187.465,-2.01575,-0.0410526,0.0133235,0.00141349
187.465,2.01575,-0.0410526,0.0133236,-0.00141229
187.465,6.04724,-0.0408782,0.0133122,-0.00422861
187.465,10.0787,-0.0405312,0.0132895,-0.00701663
187.465,14.1102,-0.0400156,0.0132552,-0.00975801
187.465,18.1417,-0.0393374,0.0132093,-0.0124351
187.465,22.1732,-0.0385041,0.0131516,-0.0150314
187.465,26.2047,-0.037525,0.013082,-0.0175315
187.465,30.2362,-0.0364106,0.0130005,-0.0199216
187.465,34.2677,-0.0351726,0.0129068,-0.0221895
187.465,38.2992,-0.0338236,0.0128009,-0.0243246
187.465,42.3307,-0.0323771,0.0126829,-0.0263183
187.465,46.3622,-0.0308466,0.0125527,-0.0281638
187.465,50.3937,-0.029246,0.0124106,-0.0298561
187.465,54.4252,-0.0275894,0.0122568,-0.0313921
187.465,58.4567,-0.0258901,0.0120915,-0.0327703
187.465,62.4882,-0.0241615,0.0119153,-0.0339909
187.465,66.5197,-0.0224162,0.0117286,-0.0350556
187.465,70.5512,-0.0206659,0.011532,-0.0359673
187.465,74.5827,-0.0189217,0.0113261,-0.0367303
187.465,78.6142,-0.0171938,0.0111118,-0.0373498
187.465,82.6457,-0.0154914,0.0108897,-0.0378317
187.465,86.6772,-0.0138225,0.0106608,-0.038183
187.465,90.7087,-0.0121945,0.0104259,-0.0384108
187.465,94.7402,-0.0106134,0.0101858,-0.0385228
187.465,98.7717,-0.00908467,0.0099414,-0.038527
187.465,102.803,-0.00761247,0.00969368,-0.0384316
187.465,106.835,-0.0062003,0.00944346,-0.0382444
187.465,110.866,-0.00485079,0.00919159,-0.0379738
187.465,114.898,-0.00356583,0.00893888,-0.0376274
187.465,118.929,-0.00234662,0.00868611,-0.037213
187.465,122.961,-0.00119375,0.008434,-0.036738
187.465,126.992,-0.000107237,0.00818324,-0.0362094
187.465,131.024,0.000913359,0.00793447,-0.035634
187.465,135.055,0.00186892,0.00768825,-0.0350182
187.465,139.087,0.00276067,0.00744513,-0.0343678
187.465,143.118,0.00359015,0.00720556,-0.0336885
187.465,147.15,0.00435916,0.00696998,-0.0329853
187.465,151.181,0.00506969,0.00673873,-0.0322631
187.465,155.213,0.00572388,0.00651215,-0.0315262
187.465,159.244,0.00632402,0.0062905,-0.0307786
187.465,163.276,0.00687245,0.006074,-0.0300239
187.465,167.307,0.00737159,0.00586284,-0.0292653
187.465,171.339,0.00782389,0.00565716,-0.0285059
187.465,175.37,0.00823177,0.00545706,-0.0277482
187.465,179.402,0.00859766,0.00526262,-0.0269945
187.465,183.433,0.00892396,0.00507389,-0.026247
187.465,187.465,0.00921301,0.00489087,-0.0255073
187.465,191.496,0.00946709,0.00471355,-0.0247772
187.465,195.528,0.00968842,0.00454192,-0.0240579
187.465,199.559,0.00987914,0.00437591,-0.0233506
187.465,203.591,0.0100413,0.00421546,-0.0226562
187.465,207.622,0.0101769,0.00406049,-0.0219757
187.465,211.654,0.0102878,0.0039109,-0.0213096
187.465,215.685,0.0103758,0.00376659,-0.0206584
187.465,219.717,0.0104427,0.00362744,-0.0200227
187.465,223.748,0.01049,0.00349335,-0.0194029
187.465,227.78,0.0105201,0.00336407,-0.0187934
187.465,231.811,0.0105257,0.00324085,-0.0182483
187.465,235.843,0.0105435,0.0031147,-0.0175513
187.465,239.874,0.0105296,0.00300636,-0.0169834
187.465,243.906,0.0104779,0.00291112,-0.0165565
187.465,247.937,0.0102541,0.00280285,-0.0172481
187.465,251.969,0.0118628,0.00249676,-0.00599274
191.496,-251.969,0.0115293,0.00248024,0.00627179
191.496,-247.937,0.0100768,0.00280159,0.0164055
191.496,-243.906,0.0101871,0.00284351,0.016325
191.496,-239.874,0.0100763,0.00294923,0.0176397
191.496,-235.843,0.0101549,0.00307651,0.0176882
191.496,-231.811,0.0101382,0.00318857,0.0182556
191.496,-227.78,0.0101032,0.00330917,0.0188528
191.496,-223.748,0.0100555,0.00343359,0.0194395
191.496,-219.717,0.00998885,0.00356266,0.0200441
191.496,-215.685,0.00990231,0.00369643,0.0206628
191.496,-211.654,0.00979433,0.00383499,0.0212954
191.496,-207.622,0.00966325,0.00397844,0.0219413
191.496,-203.591,0.00950736,0.00412686,0.0226
191.496,-199.559,0.00932484,0.00428033,0.0232708
191.496,-195.528,0.00911383,0.0044389,0.0239526
191.496,-191.496,0.00887237,0.00460263,0.0246445
191.496,-187.465,0.00859845,0.00477154,0.0253453
191.496,-183.433,0.00828999,0.00494564,0.0260535
191.496,-179.402,0.00794486,0.00512493,0.0267674
191.496,-175.37,0.00756089,0.00530936,0.0274853
191.496,-171.339,0.00713588,0.00549889,0.028205
191.496,-167.307,0.00666761,0.00569342,0.0289242
191.496,-163.276,0.00615386,0.00589284,0.0296402
191.496,-159.244,0.00559244,0.00609699,0.0303501
191.496,-155.213,0.00498119,0.00630569,0.0310507
191.496,-151.181,0.00431803,0.00651871,0.0317384
191.496,-147.15,0.003601,0.00673579,0.0324093
191.496,-143.118,0.00282823,0.0069566,0.0330593
191.496,-139.087,0.00199806,0.00718081,0.0336836
191.496,-135.055,0.00110903,0.00740801,0.0342774
191.496,-131.024,0.000159941,0.00763776,0.0348353
191.496,-126.992,-0.000850107,0.00786955,0.0353516
191.496,-122.961,-0.00192165,0.00810286,0.0358205
191.496,-118.929,-0.00305481,0.00833711,0.0362355
191.496,-114.898,-0.00424924,0.00857165,0.0365901
191.496,-110.866,-0.00550408,0.00880584,0.0368773
191.496,-106.835,-0.00681785,0.00903895,0.0370902
191.496,-102.803,-0.00818847,0.00927027,0.0372213
191.496,-98.7717,-0.00961312,0.00949904,0.0372635
191.496,-94.7402,-0.0110883,0.00972447,0.0372093
191.496,-90.7087,-0.0126095,0.00994578,0.0370514
191.496,-86.6772,-0.0141717,0.0101622,0.0367828
191.496,-82.6457,-0.0157688,0.0103729,0.0363966
191.496,-78.6142,-0.0173939,0.0105772,0.0358865
191.496,-74.5827,-0.019039,0.0107743,0.0352465
191.496,-70.5512,-0.0206956,0.0109636,0.0344714
191.496,-66.5197,-0.0223542,0.0111444,0.0335569
191.496,-62.4882,-0.0240043,0.0113161,0.0324995
191.496,-58.4567,-0.025635,0.0114782,0.031297
191.496,-54.4252,-0.0272348,0.0116303,0.0299482
191.496,-50.3937,-0.0287914,0.011772,0.0284534
191.496,-46.3622,-0.0302925,0.011903,0.0268144
191.496,-42.3307,-0.0317254,0.0120231,0.0250345
191.496,-38.2992,-0.0330776,0.0121321,0.0231184
191.496,-34.2677,-0.0343367,0.0122301,0.0210728
191.496,-30.2362,-0.0354908,0.0123169,0.0189059
191.496,-26.2047,-0.0365284,0.0123925,0.0166274
191.496,-22.1732,-0.0374391,0.0124571,0.0142486
191.496,-18.1417,-0.0382135,0.0125108,0.0117824
191.496,-14.1102,-0.0388433,0.0125536,0.00924261
191.496,-10.0787,-0.0393219,0.0125855,0.0066445
191.496,-6.04724,-0.0396439,0.0126068,0.00400405
191.496,-2.01575,-0.0398058,0.0126175,0.00133792
191.496,2.01575,-0.0398059,0.0126175,-0.00133683
191.496,6.04724,-0.0396441,0.012607,-0.00400299
191.496,10.0787,-0.0393222,0.0125858,-0.00664349
191.496,14.1102,-0.0388438,0.0125538,-0.00924167
191.496,18.1417,-0.038214,0.0125111,-0.0117815
191.496,22.1732,-0.0374397,0.0124576,-0.0142479
191.496,26.2047,-0.0365291,0.012393,-0.0166268
191.496,30.2362,-0.0354915,0.0123174,-0.0189054
191.496,34.2677,-0.0343375,0.0122307,-0.0210725
191.496,38.2992,-0.0330784,0.0121328,-0.0231182
191.496,42.3307,-0.0317262,0.0120238,-0.0250344
191.496,46.3622,-0.0302932,0.0119037,-0.0268145
191.496,50.3937,-0.0287921,0.0117727,-0.0284536
191.496,54.4252,-0.0272354,0.011631,-0.0299485
191.496,58.4567,-0.0256356,0.011479,-0.0312974
191.496,62.4882,-0.0240048,0.0113168,-0.0325
191.496,66.5197,-0.0223546,0.0111451,-0.0335575
191.496,70.5512,-0.020696,0.0109643,-0.0344721
191.496,74.5827,-0.0190393,0.0107751,-0.0352472
191.496,78.6142,-0.0173941,0.0105779,-0.0358872
191.496,82.6457,-0.0157689,0.0103736,-0.0363974
191.496,86.6772,-0.0141718,0.0101629,-0.0367836
191.496,90.7087,-0.0126095,0.00994642,-0.0370522
191.496,94.7402,-0.0110881,0.00972508,-0.0372101
191.496,98.7717,-0.00961294,0.00949963,-0.0372643
191.496,102.803,-0.00818823,0.00927083,-0.0372221
191.496,106.835,-0.00681756,0.00903948,-0.0370909
191.496,110.866,-0.00550374,0.00880633,-0.036878
191.496,114.898,-0.00424886,0.00857212,-0.0365907
191.496,118.929,-0.00305439,0.00833754,-0.0362361
191.496,122.961,-0.00192121,0.00810327,-0.035821
191.496,126.992,-0.000849645,0.00786993,-0.0353521
191.496,131.024,0.000160418,0.0076381,-0.0348357
191.496,135.055,0.00110952,0.00740833,-0.0342778
191.496,139.087,0.00199855,0.0071811,-0.0336839
191.496,143.118,0.00282872,0.00695687,-0.0330596
191.496,147.15,0.00360148,0.00673603,-0.0324096
191.496,151.181,0.00431852,0.00651893,-0.0317386
191.496,155.213,0.00498166,0.00630589,-0.0310509
191.496,159.244,0.0055929,0.00609718,-0.0303502
191.496,163.276,0.0061543,0.005893,-0.0296403
191.496,167.307,0.00666804,0.00569357,-0.0289243
191.496,171.339,0.00713629,0.00549902,-0.0282051
191.496,175.37,0.00756129,0.00530948,-0.0274853
191.496,179.402,0.00794524,0.00512503,-0.0267674
191.496,183.433,0.00829034,0.00494573,-0.0260535
191.496,187.465,0.00859878,0.00477162,-0.0253453
191.496,191.496,0.00887269,0.0046027,-0.0246445
191.496,195.528,0.00911413,0.00443896,-0.0239526
191.496,199.559,0.00932512,0.00428038,-0.0232707
191.496,203.591,0.00950762,0.0041269,-0.0225999
191.496,207.622,0.00966349,0.00397848,-0.0219412
191.496,211.654,0.00979455,0.00383502,-0.0212953
191.496,215.685,0.00990252,0.00369645,-0.0206627
191.496,219.717,0.00998904,0.00356268,-0.0200439
191.496,223.748,0.0100556,0.00343361,-0.0194397
191.496,227.78,0.0101048,0.00330902,-0.0188445
191.496,231.811,0.0101288,0.00319017,-0.0183127
191.496,235.843,0.0101651,0.00306818,-0.0176258
191.496,239.874,0.0101684,0.00296356,-0.0170708
191.496,243.906,0.0101334,0.00287161,-0.016657
191.496,247.937,0.00992667,0.00276679,-0.0173485
191.496,251.969,0.0115601,0.00246405,-0.00607558
195.528,-251.969,0.0112195,0.0024465,0.00635232
195.528,-247.937,0.00974419,0.00276383,0.0165036
195.528,-243.906,0.0098422,0.00280339,0.0163989
195.528,-239.874,0.00971456,0.00290582,0.0177014
195.528,-235.843,0.00977518,0.00302899,0.0177461
195.528,-231.811,0.00974142,0.00313709,0.0182997
195.528,-227.78,0.00968882,0.0032534,0.0188836
195.528,-223.748,0.00962315,0.00337323,0.0194555
195.528,-219.717,0.00953821,0.00349741,0.0200441
195.528,-215.685,0.00943319,0.00362596,0.0206453
195.528,-211.654,0.00930653,0.00375895,0.021259
195.528,-207.622,0.00915668,0.00389646,0.0218845
195.528,-203.591,0.00898198,0.00403856,0.0225211
195.528,-199.559,0.00878071,0.0041853,0.0231681
195.528,-195.528,0.00855111,0.00433673,0.0238244
195.528,-191.496,0.00829133,0.00449288,0.024489
195.528,-187.465,0.00799948,0.00465376,0.0251605
195.528,-183.433,0.00767362,0.00481935,0.0258375
195.528,-179.402,0.00731179,0.00498965,0.0265182
195.528,-175.37,0.00691197,0.00516459,0.0272009
195.528,-171.339,0.00647214,0.00534412,0.0278834
195.528,-167.307,0.00599028,0.00552812,0.0285632
195.528,-163.276,0.00546439,0.00571647,0.0292379
195.528,-159.244,0.00489251,0.00590902,0.0299044
195.528,-155.213,0.00427273,0.00610558,0.0305597
195.528,-151.181,0.00360323,0.00630592,0.0312001
195.528,-147.15,0.00288229,0.00650977,0.031822
195.528,-143.118,0.00210836,0.00671684,0.0324212
195.528,-139.087,0.00128006,0.00692679,0.0329933
195.528,-135.055,0.00039622,0.00713924,0.0335335
195.528,-131.024,-0.000544049,0.00735378,0.0340369
195.528,-126.992,-0.00154134,0.00756993,0.034498
195.528,-122.961,-0.00259591,0.0077872,0.0349111
195.528,-118.929,-0.00370758,0.00800506,0.0352705
195.528,-114.898,-0.00487576,0.00822292,0.0355698
195.528,-110.866,-0.00609932,0.00844018,0.0358028
195.528,-106.835,-0.0073766,0.00865621,0.0359628
195.528,-102.803,-0.00870533,0.00887034,0.0360433
195.528,-98.7717,-0.0100826,0.00908189,0.0360375
195.528,-94.7402,-0.0115048,0.00929017,0.0359387
195.528,-90.7087,-0.0129675,0.00949448,0.0357405
195.528,-86.6772,-0.0144658,0.00969412,0.0354365
195.528,-82.6457,-0.0159936,0.0098884,0.0350205
195.528,-78.6142,-0.0175443,0.0100767,0.0344871
195.528,-74.5827,-0.0191106,0.0102583,0.0338311
195.528,-70.5512,-0.0206841,0.0104326,0.033048
195.528,-66.5197,-0.0222559,0.0105991,0.0321343
195.528,-62.4882,-0.0238164,0.0107573,0.0310871
195.528,-58.4567,-0.0253554,0.0109067,0.0299047
195.528,-54.4252,-0.0268623,0.0110469,0.0285864
195.528,-50.3937,-0.0283258,0.0111775,0.027133
195.528,-46.3622,-0.0297347,0.0112985,0.0255464
195.528,-42.3307,-0.0310774,0.0114094,0.0238299
195.528,-38.2992,-0.0323425,0.0115102,0.0219884
195.528,-34.2677,-0.0335189,0.0116009,0.020028
195.528,-30.2362,-0.0345958,0.0116813,0.0179566
195.528,-26.2047,-0.0355629,0.0117514,0.0157831
195.528,-22.1732,-0.036411,0.0118114,0.0135182
195.528,-18.1417,-0.0371314,0.0118613,0.0111735
195.528,-14.1102,-0.037717,0.0119011,0.00876193
195.528,-10.0787,-0.0381617,0.0119308,0.00629727
195.528,-6.04724,-0.0384608,0.0119507,0.00379413
195.528,-2.01575,-0.0386112,0.0119606,0.00126765
195.528,2.01575,-0.0386113,0.0119606,-0.00126666
195.528,6.04724,-0.038461,0.0119508,-0.00379316
195.528,10.0787,-0.038162,0.011931,-0.00629635
195.528,14.1102,-0.0377174,0.0119013,-0.00876107
195.528,18.1417,-0.0371319,0.0118616,-0.0111727
195.528,22.1732,-0.0364115,0.0118118,-0.0135175
195.528,26.2047,-0.0355636,0.0117519,-0.0157825
195.528,30.2362,-0.0345965,0.0116818,-0.0179561
195.528,34.2677,-0.0335196,0.0116014,-0.0200277
195.528,38.2992,-0.0323432,0.0115108,-0.0219882
195.528,42.3307,-0.0310781,0.01141,-0.0238299
195.528,46.3622,-0.0297354,0.0112991,-0.0255465
195.528,50.3937,-0.0283265,0.0111782,-0.0271332
195.528,54.4252,-0.0268629,0.0110475,-0.0285867
195.528,58.4567,-0.025356,0.0109073,-0.029905
195.528,62.4882,-0.0238169,0.010758,-0.0310875
195.528,66.5197,-0.0222563,0.0105998,-0.0321348
195.528,70.5512,-0.0206844,0.0104333,-0.0330486
195.528,74.5827,-0.0191109,0.0102589,-0.0338317
195.528,78.6142,-0.0175446,0.0100773,-0.0344878
195.528,82.6457,-0.0159937,0.00988904,-0.0350212
195.528,86.6772,-0.0144658,0.00969474,-0.0354372
195.528,90.7087,-0.0129675,0.00949508,-0.0357412
195.528,94.7402,-0.0115047,0.00929074,-0.0359395
195.528,98.7717,-0.0100825,0.00908244,-0.0360382
195.528,102.803,-0.00870514,0.00887086,-0.036044
195.528,106.835,-0.00737636,0.0086567,-0.0359635
195.528,110.866,-0.00609904,0.00844065,-0.0358034
195.528,114.898,-0.00487543,0.00822336,-0.0355704
195.528,118.929,-0.00370723,0.00800547,-0.0352711
195.528,122.961,-0.00259552,0.00778759,-0.0349117
195.528,126.992,-0.00154094,0.00757029,-0.0344984
195.528,131.024,-0.000543625,0.00735411,-0.0340373
195.528,135.055,0.000396656,0.00713955,-0.0335339
195.528,139.087,0.0012805,0.00692708,-0.0329936
195.528,143.118,0.0021088,0.0067171,-0.0324215
195.528,147.15,0.00288273,0.00651001,-0.0318222
195.528,151.181,0.00360367,0.00630613,-0.0312003
195.528,155.213,0.00427317,0.00610578,-0.0305599
195.528,159.244,0.00489294,0.0059092,-0.0299046
195.528,163.276,0.00546481,0.00571664,-0.029238
195.528,167.307,0.00599068,0.00552826,-0.0285633
195.528,171.339,0.00647252,0.00534425,-0.0278834
195.528,175.37,0.00691234,0.00516471,-0.027201
195.528,179.402,0.00731215,0.00498975,-0.0265183
195.528,183.433,0.00767397,0.00481945,-0.0258375
195.528,187.465,0.0079998,0.00465384,-0.0251605
195.528,191.496,0.00829163,0.00449295,-0.0244889
195.528,195.528,0.0085514,0.00433679,-0.0238243
195.528,199.559,0.00878098,0.00418535,-0.023168
195.528,203.591,0.00898223,0.0040386,-0.022521
195.528,207.622,0.00915692,0.00389649,-0.0218844
195.528,211.654,0.00930676,0.00375898,-0.0212589
195.528,215.685,0.00943339,0.00362598,-0.0206452
195.528,219.717,0.0095384,0.00349743,-0.020044
195.528,223.748,0.00962326,0.00337325,-0.0194558
195.528,227.78,0.00969036,0.00325325,-0.0188753
195.528,231.811,0.00973203,0.00313867,-0.0183572
195.528,235.843,0.00978586,0.00302077,-0.0176812
195.528,239.874,0.00980555,0.00291981,-0.0171398
195.528,243.906,0.00978664,0.00283107,-0.0167391
195.528,247.937,0.00959668,0.00272965,-0.0174302
195.528,251.969,0.0112515,0.0024306,-0.00615192
199.559,-251.969,0.010905,0.00241212,0.00642594
199.559,-247.937,0.00940986,0.00272512,0.0165842
199.559,-243.906,0.00949593,0.00276244,0.0164559
199.559,-239.874,0.00935242,0.00286163,0.017745
199.559,-235.843,0.00939572,0.00298074,0.0177857
199.559,-231.811,0.00934581,0.00308497,0.0183249
199.559,-227.78,0.00927645,0.00319709,0.0188951
199.559,-223.748,0.00919381,0.00331246,0.0194518
199.559,-219.717,0.0090917,0.00343188,0.0200239
199.559,-215.685,0.00896935,0.00355535,0.0206074
199.559,-211.654,0.00882529,0.00368294,0.0212018
199.559,-207.622,0.008658,0.00381471,0.0218067
199.559,-203.591,0.00846593,0.00395071,0.0224211
199.559,-199.559,0.00824745,0.00409099,0.0230442
199.559,-195.528,0.00800088,0.00423556,0.023675
199.559,-191.496,0.0077245,0.00438445,0.0243123
199.559,-187.465,0.00741654,0.00453764,0.0249549
199.559,-183.433,0.00707519,0.00469513,0.0256011
199.559,-179.402,0.00669864,0.00485687,0.0262492
199.559,-175.37,0.00628504,0.0050228,0.0268973
199.559,-171.339,0.00583254,0.00519284,0.0275434
199.559,-167.307,0.00533932,0.00536689,0.028185
199.559,-163.276,0.00480358,0.00554482,0.0288195
199.559,-159.244,0.00422356,0.00572645,0.0294441
199.559,-155.213,0.00359759,0.00591161,0.0300557
199.559,-151.181,0.00292409,0.00610007,0.0306508
199.559,-147.15,0.00220161,0.00629158,0.0312258
199.559,-143.118,0.00142883,0.00648584,0.0317767
199.559,-139.087,0.000604653,0.00668253,0.0322992
199.559,-135.055,-0.000271823,0.0068813,0.0327889
199.559,-131.024,-0.00120122,0.00708175,0.033241
199.559,-126.992,-0.00218388,0.00728345,0.0336504
199.559,-122.961,-0.00321978,0.00748595,0.0340117
199.559,-118.929,-0.00430851,0.00768873,0.0343194
199.559,-114.898,-0.00544925,0.00789128,0.0345678
199.559,-110.866,-0.00664068,0.00809305,0.0347509
199.559,-106.835,-0.00788098,0.00829346,0.0348629
199.559,-102.803,-0.00916774,0.0084919,0.0348974
199.559,-98.7717,-0.010498,0.00868777,0.0348486
199.559,-94.7402,-0.0118681,0.00888045,0.0347103
199.559,-90.7087,-0.0132737,0.00906932,0.0344767
199.559,-86.6772,-0.0147098,0.00925375,0.034142
199.559,-82.6457,-0.0161709,0.00943314,0.033701
199.559,-78.6142,-0.0176504,0.0096069,0.0331487
199.559,-74.5827,-0.0191414,0.00977446,0.0324807
199.559,-70.5512,-0.020636,0.00993528,0.0316933
199.559,-66.5197,-0.0221258,0.0100889,0.0307833
