i,j,r,theta,Gamma3_0_0_0,Gamma3_0_0_1,Gamma3_0_0_2,Gamma3_0_1_0,Gamma3_0_1_1,Gamma3_0_1_2,Gamma3_0_2_0,Gamma3_0_2_1,Gamma3_0_2_2,Gamma3_1_0_0,Gamma3_1_0_1,Gamma3_1_0_2,Gamma3_1_1_0,Gamma3_1_1_1,Gamma3_1_1_2,Gamma3_1_2_0,Gamma3_1_2_1,Gamma3_1_2_2,Gamma3_2_0_0,Gamma3_2_0_1,Gamma3_2_0_2,Gamma3_2_1_0,Gamma3_2_1_1,Gamma3_2_1_2,Gamma3_2_2_0,Gamma3_2_2_1,Gamma3_2_2_2
1,39,2.08,1.22522,-0.645694,0.0583768,-0.0583768,-0.0583768,0.459551,0.459551,0.459551,0.459551,0.376382,-0.0597878,0.470658,-0.470658,-0.470658,-0.0583768,-0.0583768,-0.0583768,-0.0583768,0.475258,0,0,0,0,0,0,0,0,0
1,40,2.08,1.25664,-0.643991,0.0540214,-0.0540214,-0.0540214,0.461178,0.461178,0.461178,0.461178,0.384905,-0.0553271,0.472325,-0.472325,-0.472325,-0.0540214,-0.0540214,-0.0540214,-0.0540214,0.442451,0,0,0,0,0,0,0,0,0
1,41,2.08,1.28805,-0.642419,0.0494065,-0.0494065,-0.0494065,0.462681,0.462681,0.462681,0.462681,0.392718,-0.0506006,0.473864,-0.473864,-0.473864,-0.0494065,-0.0494065,-0.0494065,-0.0494065,0.406901,0,0,0,0,0,0,0,0,0
1,42,2.08,1.31947,-0.640986,0.0445521,-0.0445521,-0.0445521,0.46405,0.46405,0.46405,0.46405,0.399792,-0.0456289,0.475266,-0.475266,-0.475266,-0.0445521,-0.0445521,-0.0445521,-0.0445521,0.368773,0,0,0,0,0,0,0,0,0
1,43,2.08,1.35088,-0.639701,0.0394798,-0.0394798,-0.0394798,0.465278,0.465278,0.465278,0.465278,0.406097,-0.040434,0.476524,-0.476524,-0.476524,-0.0394798,-0.0394798,-0.0394798,-0.0394798,0.328264,0,0,0,0,0,0,0,0,0
1,44,2.08,1.3823,-0.638571,0.034213,-0.034213,-0.034213,0.466357,0.466357,0.466357,0.466357,0.41161,-0.03504,0.477629,-0.477629,-0.477629,-0.034213,-0.034213,-0.034213,-0.034213,0.2856,0,0,0,0,0,0,0,0,0
1,45,2.08,1.41372,-0.637604,0.0287766,-0.0287766,-0.0287766,0.467282,0.467282,0.467282,0.467282,0.416309,-0.0294722,0.478577,-0.478577,-0.478577,-0.0287766,-0.0287766,-0.0287766,-0.0287766,0.241032,0,0,0,0,0,0,0,0,0
1,46,2.08,1.44513,-0.636804,0.0231967,-0.0231967,-0.0231967,0.468047,0.468047,0.468047,0.468047,0.420178,-0.0237573,0.479359,-0.479359,-0.479359,-0.0231967,-0.0231967,-0.0231967,-0.0231967,0.194838,0,0,0,0,0,0,0,0,0
1,47,2.08,1.47655,-0.636176,0.0175005,-0.0175005,-0.0175005,0.468646,0.468646,0.468646,0.468646,0.423201,-0.0179234,0.479973,-0.479973,-0.479973,-0.0175005,-0.0175005,-0.0175005,-0.0175005,0.147315,0,0,0,0,0,0,0,0,0
1,48,2.08,1.50796,-0.635726,0.0117162,-0.0117162,-0.0117162,0.469077,0.469077,0.469077,0.469077,0.425369,-0.0119994,0.480415,-0.480415,-0.480415,-0.0117162,-0.0117162,-0.0117162,-0.0117162,0.0987798,0,0,0,0,0,0,0,0,0
1,49,2.08,1.53938,-0.635454,0.00587295,-0.00587295,-0.00587295,0.469336,0.469336,0.469336,0.469336,0.426672,-0.0060149,0.48068,-0.48068,-0.48068,-0.00587295,-0.00587295,-0.00587295,-0.00587295,0.0495618,0,0,0,0,0,0,0,0,0
1,50,2.08,1.5708,-0.635363,0,0,0,0.469423,0.469423,0.469423,0.469423,0.427107,0,0.480769,-0.480769,-0.480769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,2.08,1.60221,-0.635454,-0.00587295,0.00587295,0.00587295,0.469336,0.469336,0.469336,0.469336,0.426672,0.0060149,0.48068,-0.48068,-0.48068,0.00587295,0.00587295,0.00587295,0.00587295,-0.0495618,0,0,0,0,0,0,0,0,0
1,52,2.08,1.63363,-0.635726,-0.0117162,0.0117162,0.0117162,0.469077,0.469077,0.469077,0.469077,0.425369,0.0119994,0.480415,-0.480415,-0.480415,0.0117162,0.0117162,0.0117162,0.0117162,-0.0987798,0,0,0,0,0,0,0,0,0
1,53,2.08,1.66504,-0.636176,-0.0175005,0.0175005,0.0175005,0.468646,0.468646,0.468646,0.468646,0.423201,0.0179234,0.479973,-0.479973,-0.479973,0.0175005,0.0175005,0.0175005,0.0175005,-0.147315,0,0,0,0,0,0,0,0,0
1,54,2.08,1.69646,-0.636804,-0.0231967,0.0231967,0.0231967,0.468047,0.468047,0.468047,0.468047,0.420178,0.0237573,0.479359,-0.479359,-0.479359,0.0231967,0.0231967,0.0231967,0.0231967,-0.194838,0,0,0,0,0,0,0,0,0
1,55,2.08,1.72788,-0.637604,-0.0287766,0.0287766,0.0287766,0.467282,0.467282,0.467282,0.467282,0.416309,0.0294722,0.478577,-0.478577,-0.478577,0.0287766,0.0287766,0.0287766,0.0287766,-0.241032,0,0,0,0,0,0,0,0,0
1,56,2.08,1.75929,-0.638571,-0.034213,0.034213,0.034213,0.466357,0.466357,0.466357,0.466357,0.41161,0.03504,0.477629,-0.477629,-0.477629,0.034213,0.034213,0.034213,0.034213,-0.2856,0,0,0,0,0,0,0,0,0
1,57,2.08,1.79071,-0.639701,-0.0394798,0.0394798,0.0394798,0.465278,0.465278,0.465278,0.465278,0.406097,0.040434,0.476524,-0.476524,-0.476524,0.0394798,0.0394798,0.0394798,0.0394798,-0.328264,0,0,0,0,0,0,0,0,0
1,58,2.08,1.82212,-0.640986,-0.0445521,0.0445521,0.0445521,0.46405,0.46405,0.46405,0.46405,0.399792,0.0456289,0.475266,-0.475266,-0.475266,0.0445521,0.0445521,0.0445521,0.0445521,-0.368773,0,0,0,0,0,0,0,0,0
1,59,2.08,1.85354,-0.642419,-0.0494065,0.0494065,0.0494065,0.462681,0.462681,0.462681,0.462681,0.392718,0.0506006,0.473864,-0.473864,-0.473864,0.0494065,0.0494065,0.0494065,0.0494065,-0.406901,0,0,0,0,0,0,0,0,0
1,60,2.08,1.88496,-0.643991,-0.0540214,0.0540214,0.0540214,0.461178,0.461178,0.461178,0.461178,0.384905,0.0553271,0.472325,-0.472325,-0.472325,0.0540214,0.0540214,0.0540214,0.0540214,-0.442451,0,0,0,0,0,0,0,0,0
1,61,2.08,1.91637,-0.645694,-0.0583768,0.0583768,0.0583768,0.459551,0.459551,0.459551,0.459551,0.376382,0.0597878,0.470658,-0.470658,-0.470658,0.0583768,0.0583768,0.0583768,0.0583768,-0.475258,0,0,0,0,0,0,0,0,0
1,62,2.08,1.94779,-0.647518,-0.0624546,0.0624546,0.0624546,0.457808,0.457808,0.457808,0.457808,0.367185,0.0639642,0.468873,-0.468873,-0.468873,0.0624546,0.0624546,0.0624546,0.0624546,-0.505185,0,0,0,0,0,0,0,0,0
1,63,2.08,1.9792,-0.649453,-0.0662388,0.0662388,0.0662388,0.455959,0.455959,0.455959,0.455959,0.357352,0.0678398,0.466979,-0.466979,-0.466979,0.0662388,0.0662388,0.0662388,0.0662388,-0.532127,0,0,0,0,0,0,0,0,0
1,64,2.08,2.01062,-0.651488,-0.0697151,0.0697151,0.0697151,0.454013,0.454013,0.454013,0.454013,0.346924,0.0714001,0.464987,-0.464987,-0.464987,0.0697151,0.0697151,0.0697151,0.0697151,-0.55601,0,0,0,0,0,0,0,0,0
1,65,2.08,2.04204,-0.653614,-0.0728714,0.0728714,0.0728714,0.451982,0.451982,0.451982,0.451982,0.335946,0.0746327,0.462907,-0.462907,-0.462907,0.0728714,0.0728714,0.0728714,0.0728714,-0.576788,0,0,0,0,0,0,0,0,0
1,66,2.08,2.07345,-0.655818,-0.0756975,0.0756975,0.0756975,0.449875,0.449875,0.449875,0.449875,0.324465,0.0775271,0.460749,-0.460749,-0.460749,0.0756975,0.0756975,0.0756975,0.0756975,-0.594443,0,0,0,0,0,0,0,0,0
1,67,2.08,2.10487,-0.658091,-0.0781852,0.0781852,0.0781852,0.447703,0.447703,0.447703,0.447703,0.31253,0.080075,0.458525,-0.458525,-0.458525,0.0781852,0.0781852,0.0781852,0.0781852,-0.608984,0,0,0,0,0,0,0,0,0
1,68,2.08,2.13628,-0.660421,-0.0803284,0.0803284,0.0803284,0.445477,0.445477,0.445477,0.445477,0.300194,0.08227,0.456244,-0.456244,-0.456244,0.0803284,0.0803284,0.0803284,0.0803284,-0.620443,0,0,0,0,0,0,0,0,0
1,69,2.08,2.1677,-0.662796,-0.0821227,0.0821227,0.0821227,0.443207,0.443207,0.443207,0.443207,0.28751,0.0841077,0.45392,-0.45392,-0.45392,0.0821227,0.0821227,0.0821227,0.0821227,-0.628872,0,0,0,0,0,0,0,0,0
1,70,2.08,2.19911,-0.665206,-0.0835657,0.0835657,0.0835657,0.440904,0.440904,0.440904,0.440904,0.274535,0.0855856,0.451561,-0.451561,-0.451561,0.0835657,0.0835657,0.0835657,0.0835657,-0.634344,0,0,0,0,0,0,0,0,0
1,71,2.08,2.23053,-0.66764,-0.0846567,0.0846567,0.0846567,0.438577,0.438577,0.438577,0.438577,0.261326,0.0867029,0.449178,-0.449178,-0.449178,0.0846567,0.0846567,0.0846567,0.0846567,-0.636948,0,0,0,0,0,0,0,0,0
1,72,2.08,2.26195,-0.670088,-0.0853966,0.0853966,0.0853966,0.436238,0.436238,0.436238,0.436238,0.247939,0.0874606,0.446782,-0.446782,-0.446782,0.0853966,0.0853966,0.0853966,0.0853966,-0.636786,0,0,0,0,0,0,0,0,0
1,73,2.08,2.29336,-0.672539,-0.0857879,0.0857879,0.0857879,0.433896,0.433896,0.433896,0.433896,0.234433,0.0878614,0.444384,-0.444384,-0.444384,0.0857879,0.0857879,0.0857879,0.0857879,-0.633973,0,0,0,0,0,0,0,0,0
1,74,2.08,2.32478,-0.674983,-0.0858346,0.0858346,0.0858346,0.431561,0.431561,0.431561,0.431561,0.220866,0.0879092,0.441992,-0.441992,-0.441992,0.0858346,0.0858346,0.0858346,0.0858346,-0.62863,0,0,0,0,0,0,0,0,0
1,75,2.08,2.35619,-0.67741,-0.085542,0.085542,0.085542,0.429241,0.429241,0.429241,0.429241,0.207296,0.0876096,0.439616,-0.439616,-0.439616,0.085542,0.085542,0.085542,0.085542,-0.620887,0,0,0,0,0,0,0,0,0
1,76,2.08,2.38761,-0.679811,-0.0849168,0.0849168,0.0849168,0.426947,0.426947,0.426947,0.426947,0.193779,0.0869693,0.437266,-0.437266,-0.437266,0.0849168,0.0849168,0.0849168,0.0849168,-0.610879,0,0,0,0,0,0,0,0,0
1,77,2.08,2.41903,-0.682178,-0.0839667,0.0839667,0.0839667,0.424685,0.424685,0.424685,0.424685,0.180373,0.0859962,0.43495,-0.43495,-0.43495,0.0839667,0.0839667,0.0839667,0.0839667,-0.598741,0,0,0,0,0,0,0,0,0
1,78,2.08,2.45044,-0.684501,-0.0827004,0.0827004,0.0827004,0.422465,0.422465,0.422465,0.422465,0.16713,0.0846993,0.432676,-0.432676,-0.432676,0.0827004,0.0827004,0.0827004,0.0827004,-0.584611,0,0,0,0,0,0,0,0,0
1,79,2.08,2.48186,-0.686772,-0.0811276,0.0811276,0.0811276,0.420294,0.420294,0.420294,0.420294,0.154105,0.0830885,0.430453,-0.430453,-0.430453,0.0811276,0.0811276,0.0811276,0.0811276,-0.568626,0,0,0,0,0,0,0,0,0
1,80,2.08,2.51327,-0.688985,-0.0792588,0.0792588,0.0792588,0.41818,0.41818,0.41818,0.41818,0.141348,0.0811745,0.428287,-0.428287,-0.428287,0.0792588,0.0792588,0.0792588,0.0792588,-0.550919,0,0,0,0,0,0,0,0,0
1,81,2.08,2.54469,-0.691131,-0.0771053,0.0771053,0.0771053,0.416129,0.416129,0.416129,0.416129,0.128908,0.078969,0.426187,-0.426187,-0.426187,0.0771053,0.0771053,0.0771053,0.0771053,-0.531623,0,0,0,0,0,0,0,0,0
1,82,2.08,2.57611,-0.693204,-0.074679,0.074679,0.074679,0.414147,0.414147,0.414147,0.414147,0.116833,0.076484,0.424157,-0.424157,-0.424157,0.074679,0.074679,0.074679,0.074679,-0.510865,0,0,0,0,0,0,0,0,0
1,83,2.08,2.60752,-0.695199,-0.0719923,0.0719923,0.0719923,0.412242,0.412242,0.412242,0.412242,0.105166,0.0737324,0.422206,-0.422206,-0.422206,0.0719923,0.0719923,0.0719923,0.0719923,-0.488767,0,0,0,0,0,0,0,0,0
1,84,2.08,2.63894,-0.697108,-0.0690581,0.0690581,0.0690581,0.410417,0.410417,0.410417,0.410417,0.0939497,0.0707273,0.420337,-0.420337,-0.420337,0.0690581,0.0690581,0.0690581,0.0690581,-0.465447,0,0,0,0,0,0,0,0,0
1,85,2.08,2.67035,-0.698926,-0.0658898,0.0658898,0.0658898,0.408679,0.408679,0.408679,0.408679,0.0832233,0.0674824,0.418557,-0.418557,-0.418557,0.0658898,0.0658898,0.0658898,0.0658898,-0.441016,0,0,0,0,0,0,0,0,0
1,86,2.08,2.70177,-0.700649,-0.0625011,0.0625011,0.0625011,0.407033,0.407033,0.407033,0.407033,0.0730235,0.0640117,0.416871,-0.416871,-0.416871,0.0625011,0.0625011,0.0625011,0.0625011,-0.41558,0,0,0,0,0,0,0,0,0
1,87,2.08,2.73319,-0.702272,-0.0589058,0.0589058,0.0589058,0.405482,0.405482,0.405482,0.405482,0.0633845,0.0603296,0.415282,-0.415282,-0.415282,0.0589058,0.0589058,0.0589058,0.0589058,-0.38924,0,0,0,0,0,0,0,0,0
1,88,2.08,2.7646,-0.703791,-0.0551183,0.0551183,0.0551183,0.40403,0.40403,0.40403,0.40403,0.0543377,0.0564505,0.413796,-0.413796,-0.413796,0.0551183,0.0551183,0.0551183,0.0551183,-0.362088,0,0,0,0,0,0,0,0,0
1,89,2.08,2.79602,-0.705201,-0.0511528,0.0511528,0.0511528,0.402682,0.402682,0.402682,0.402682,0.0459122,0.0523892,0.412415,-0.412415,-0.412415,0.0511528,0.0511528,0.0511528,0.0511528,-0.334213,0,0,0,0,0,0,0,0,0
1,90,2.08,2.82743,-0.7065,-0.0470239,0.0470239,0.0470239,0.401441,0.401441,0.401441,0.401441,0.0381341,0.0481605,0.411144,-0.411144,-0.411144,0.0470239,0.0470239,0.0470239,0.0470239,-0.305697,0,0,0,0,0,0,0,0,0
1,91,2.08,2.85885,-0.707684,-0.0427463,0.0427463,0.0427463,0.40031,0.40031,0.40031,0.40031,0.0310272,0.0437795,0.409985,-0.409985,-0.409985,0.0427463,0.0427463,0.0427463,0.0427463,-0.276616,0,0,0,0,0,0,0,0,0
1,92,2.08,2.89027,-0.708751,-0.0383347,0.0383347,0.0383347,0.39929,0.39929,0.39929,0.39929,0.0246128,0.0392613,0.408941,-0.408941,-0.408941,0.0383347,0.0383347,0.0383347,0.0383347,-0.247043,0,0,0,0,0,0,0,0,0
1,93,2.08,2.92168,-0.709698,-0.0338039,0.0338039,0.0338039,0.398386,0.398386,0.398386,0.398386,0.0189097,0.0346209,0.408015,-0.408015,-0.408015,0.0338039,0.0338039,0.0338039,0.0338039,-0.217044,0,0,0,0,0,0,0,0,0
1,94,2.08,2.9531,-0.710522,-0.0291687,0.0291687,0.0291687,0.397598,0.397598,0.397598,0.397598,0.0139344,0.0298737,0.407208,-0.407208,-0.407208,0.0291687,0.0291687,0.0291687,0.0291687,-0.186683,0,0,0,0,0,0,0,0,0
1,95,2.08,2.98451,-0.711223,-0.024444,0.024444,0.024444,0.396928,0.396928,0.396928,0.396928,0.00970101,0.0250348,0.406522,-0.406522,-0.406522,0.024444,0.024444,0.024444,0.024444,-0.156018,0,0,0,0,0,0,0,0,0
1,96,2.08,3.01593,-0.711798,-0.0196447,0.0196447,0.0196447,0.396378,0.396378,0.396378,0.396378,0.00622135,0.0201195,0.405959,-0.405959,-0.405959,0.0196447,0.0196447,0.0196447,0.0196447,-0.125104,0,0,0,0,0,0,0,0,0
1,97,2.08,3.04734,-0.712247,-0.0147858,0.0147858,0.0147858,0.395949,0.395949,0.395949,0.395949,0.00350505,0.0151431,0.405519,-0.405519,-0.405519,0.0147858,0.0147858,0.0147858,0.0147858,-0.0939959,0,0,0,0,0,0,0,0,0
1,98,2.08,3.07876,-0.712569,-0.00988204,0.00988204,0.00988204,0.395642,0.395642,0.395642,0.395642,0.00155956,0.0101209,0.405205,-0.405205,-0.405205,0.00988204,0.00988204,0.00988204,0.00988204,-0.0627432,0,0,0,0,0,0,0,0,0
1,99,2.08,3.11018,-0.712762,-0.00494848,0.00494848,0.00494848,0.395458,0.395458,0.395458,0.395458,0.000390153,0.00506809,0.405016,-0.405016,-0.405016,0.00494848,0.00494848,0.00494848,0.00494848,-0.0313953,0,0,0,0,0,0,0,0,0
1,100,2.08,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2.16,0.0314159,-0.617328,0.00464189,-0.00464189,-0.00464189,0.455925,0.455925,0.455925,0.455925,0.00044981,-0.00401687,0.394535,-0.394535,-0.394535,-0.00464189,-0.00464189,-0.00464189,-0.00464189,0.0313936,0,0,0,0,0,0,0,0,0
2,2,2.16,0.0628319,-0.617153,0.00926952,-0.00926952,-0.00926952,0.456124,0.456124,0.456124,0.456124,0.00179799,-0.00802139,0.394708,-0.394708,-0.394708,-0.00926952,-0.00926952,-0.00926952,-0.00926952,0.062734,0,0,0,0,0,0,0,0,0
2,3,2.16,0.0942478,-0.616861,0.0138686,-0.0138686,-0.0138686,0.456456,0.456456,0.456456,0.456456,0.00404081,-0.0120012,0.394995,-0.394995,-0.394995,-0.0138686,-0.0138686,-0.0138686,-0.0138686,0.0939674,0,0,0,0,0,0,0,0,0
2,4,2.16,0.125664,-0.616452,0.0184249,-0.0184249,-0.0184249,0.45692,0.45692,0.45692,0.45692,0.00717201,-0.015944,0.395396,-0.395396,-0.395396,-0.0184249,-0.0184249,-0.0184249,-0.0184249,0.125039,0,0,0,0,0,0,0,0,0
2,5,2.16,0.15708,-0.615929,0.0229242,-0.0229242,-0.0229242,0.457514,0.457514,0.457514,0.457514,0.0111828,-0.0198375,0.395911,-0.395911,-0.395911,-0.0229242,-0.0229242,-0.0229242,-0.0229242,0.155892,0,0,0,0,0,0,0,0,0
2,6,2.16,0.188496,-0.615291,0.0273523,-0.0273523,-0.0273523,0.458238,0.458238,0.458238,0.458238,0.0160618,-0.0236694,0.396537,-0.396537,-0.396537,-0.0273523,-0.0273523,-0.0273523,-0.0273523,0.18647,0,0,0,0,0,0,0,0,0
2,7,2.16,0.219911,-0.614542,0.0316949,-0.0316949,-0.0316949,0.45909,0.45909,0.45909,0.45909,0.0217951,-0.0274273,0.397274,-0.397274,-0.397274,-0.0316949,-0.0316949,-0.0316949,-0.0316949,0.216709,0,0,0,0,0,0,0,0,0
2,8,2.16,0.251327,-0.613681,0.035938,-0.035938,-0.035938,0.460067,0.460067,0.460067,0.460067,0.028366,-0.031099,0.39812,-0.39812,-0.39812,-0.035938,-0.035938,-0.035938,-0.035938,0.246548,0,0,0,0,0,0,0,0,0
2,9,2.16,0.282743,-0.612712,0.0400674,-0.0400674,-0.0400674,0.461168,0.461168,0.461168,0.461168,0.0357553,-0.0346724,0.399072,-0.399072,-0.399072,-0.0400674,-0.0400674,-0.0400674,-0.0400674,0.275919,0,0,0,0,0,0,0,0,0
2,10,2.16,0.314159,-0.611636,0.0440692,-0.0440692,-0.0440692,0.46239,0.46239,0.46239,0.46239,0.0439409,-0.0381353,0.40013,-0.40013,-0.40013,-0.0440692,-0.0440692,-0.0440692,-0.0440692,0.304751,0,0,0,0,0,0,0,0,0
2,11,2.16,0.345575,-0.610456,0.0479293,-0.0479293,-0.0479293,0.463729,0.463729,0.463729,0.463729,0.0528978,-0.0414757,0.401289,-0.401289,-0.401289,-0.0479293,-0.0479293,-0.0479293,-0.0479293,0.332969,0,0,0,0,0,0,0,0,0
2,12,2.16,0.376991,-0.609176,0.051634,-0.051634,-0.051634,0.465183,0.465183,0.465183,0.465183,0.0625984,-0.0446815,0.402547,-0.402547,-0.402547,-0.051634,-0.051634,-0.051634,-0.051634,0.360493,0,0,0,0,0,0,0,0,0
2,13,2.16,0.408407,-0.607798,0.0551696,-0.0551696,-0.0551696,0.466748,0.466748,0.466748,0.466748,0.073012,-0.0477411,0.403901,-0.403901,-0.403901,-0.0551696,-0.0551696,-0.0551696,-0.0551696,0.38724,0,0,0,0,0,0,0,0,0
2,14,2.16,0.439823,-0.606326,0.0585226,-0.0585226,-0.0585226,0.46842,0.46842,0.46842,0.46842,0.084105,-0.0506426,0.405348,-0.405348,-0.405348,-0.0585226,-0.0585226,-0.0585226,-0.0585226,0.413119,0,0,0,0,0,0,0,0,0
2,15,2.16,0.471239,-0.604764,0.0616797,-0.0616797,-0.0616797,0.470194,0.470194,0.470194,0.470194,0.095841,-0.0533746,0.406883,-0.406883,-0.406883,-0.0616797,-0.0616797,-0.0616797,-0.0616797,0.438038,0,0,0,0,0,0,0,0,0
2,16,2.16,0.502655,-0.603117,0.064628,-0.064628,-0.064628,0.472065,0.472065,0.472065,0.472065,0.108181,-0.055926,0.408502,-0.408502,-0.408502,-0.064628,-0.064628,-0.064628,-0.064628,0.461896,0,0,0,0,0,0,0,0,0
2,17,2.16,0.534071,-0.601388,0.0673548,-0.0673548,-0.0673548,0.474028,0.474028,0.474028,0.474028,0.121081,-0.0582855,0.410201,-0.410201,-0.410201,-0.0673548,-0.0673548,-0.0673548,-0.0673548,0.48459,0,0,0,0,0,0,0,0,0
2,18,2.16,0.565487,-0.599583,0.0698476,-0.0698476,-0.0698476,0.476078,0.476078,0.476078,0.476078,0.134498,-0.0604427,0.411975,-0.411975,-0.411975,-0.0698476,-0.0698476,-0.0698476,-0.0698476,0.50601,0,0,0,0,0,0,0,0,0
2,19,2.16,0.596903,-0.597708,0.0720947,-0.0720947,-0.0720947,0.478208,0.478208,0.478208,0.478208,0.148382,-0.0623872,0.413818,-0.413818,-0.413818,-0.0720947,-0.0720947,-0.0720947,-0.0720947,0.526043,0,0,0,0,0,0,0,0,0
2,20,2.16,0.628319,-0.595768,0.0740845,-0.0740845,-0.0740845,0.480411,0.480411,0.480411,0.480411,0.162682,-0.0641091,0.415724,-0.415724,-0.415724,-0.0740845,-0.0740845,-0.0740845,-0.0740845,0.544571,0,0,0,0,0,0,0,0,0
2,21,2.16,0.659734,-0.59377,0.0758062,-0.0758062,-0.0758062,0.482681,0.482681,0.482681,0.482681,0.177346,-0.065599,0.417688,-0.417688,-0.417688,-0.0758062,-0.0758062,-0.0758062,-0.0758062,0.561473,0,0,0,0,0,0,0,0,0
2,22,2.16,0.69115,-0.591719,0.0772497,-0.0772497,-0.0772497,0.485009,0.485009,0.485009,0.485009,0.192318,-0.0668481,0.419704,-0.419704,-0.419704,-0.0772497,-0.0772497,-0.0772497,-0.0772497,0.576624,0,0,0,0,0,0,0,0,0
2,23,2.16,0.722566,-0.589624,0.0784054,-0.0784054,-0.0784054,0.487389,0.487389,0.487389,0.487389,0.207538,-0.0678482,0.421763,-0.421763,-0.421763,-0.0784054,-0.0784054,-0.0784054,-0.0784054,0.589899,0,0,0,0,0,0,0,0,0
2,24,2.16,0.753982,-0.587491,0.0792646,-0.0792646,-0.0792646,0.489812,0.489812,0.489812,0.489812,0.222947,-0.0685917,0.423859,-0.423859,-0.423859,-0.0792646,-0.0792646,-0.0792646,-0.0792646,0.601171,0,0,0,0,0,0,0,0,0
2,25,2.16,0.785398,-0.585328,0.0798197,-0.0798197,-0.0798197,0.492268,0.492268,0.492268,0.492268,0.238482,-0.0690721,0.425985,-0.425985,-0.425985,-0.0798197,-0.0798197,-0.0798197,-0.0798197,0.610313,0,0,0,0,0,0,0,0,0
2,26,2.16,0.816814,-0.583143,0.0800637,-0.0800637,-0.0800637,0.49475,0.49475,0.49475,0.49475,0.25408,-0.0692832,0.428132,-0.428132,-0.428132,-0.0800637,-0.0800637,-0.0800637,-0.0800637,0.617202,0,0,0,0,0,0,0,0,0
2,27,2.16,0.84823,-0.580945,0.079991,-0.079991,-0.079991,0.497246,0.497246,0.497246,0.497246,0.269676,-0.0692203,0.430293,-0.430293,-0.430293,-0.079991,-0.079991,-0.079991,-0.079991,0.621715,0,0,0,0,0,0,0,0,0
2,28,2.16,0.879646,-0.578742,0.0795971,-0.0795971,-0.0795971,0.499748,0.499748,0.499748,0.499748,0.285205,-0.0688795,0.432457,-0.432457,-0.432457,-0.0795971,-0.0795971,-0.0795971,-0.0795971,0.623739,0,0,0,0,0,0,0,0,0
2,29,2.16,0.911062,-0.576543,0.0788788,-0.0788788,-0.0788788,0.502245,0.502245,0.502245,0.502245,0.3006,-0.0682579,0.434618,-0.434618,-0.434618,-0.0788788,-0.0788788,-0.0788788,-0.0788788,0.623164,0,0,0,0,0,0,0,0,0
2,30,2.16,0.942478,-0.574359,0.0778341,-0.0778341,-0.0778341,0.504726,0.504726,0.504726,0.504726,0.315796,-0.0673538,0.436765,-0.436765,-0.436765,-0.0778341,-0.0778341,-0.0778341,-0.0778341,0.619891,0,0,0,0,0,0,0,0,0
2,31,2.16,0.973894,-0.572197,0.0764627,-0.0764627,-0.0764627,0.507181,0.507181,0.507181,0.507181,0.330726,-0.0661671,0.43889,-0.43889,-0.43889,-0.0764627,-0.0764627,-0.0764627,-0.0764627,0.613833,0,0,0,0,0,0,0,0,0
2,32,2.16,1.00531,-0.570068,0.0747656,-0.0747656,-0.0747656,0.509599,0.509599,0.509599,0.509599,0.345326,-0.0646985,0.440982,-0.440982,-0.440982,-0.0747656,-0.0747656,-0.0747656,-0.0747656,0.604916,0,0,0,0,0,0,0,0,0
2,33,2.16,1.03673,-0.567982,0.0727457,-0.0727457,-0.0727457,0.511968,0.511968,0.511968,0.511968,0.359533,-0.0629506,0.443032,-0.443032,-0.443032,-0.0727457,-0.0727457,-0.0727457,-0.0727457,0.593082,0,0,0,0,0,0,0,0,0
2,34,2.16,1.06814,-0.565948,0.0704072,-0.0704072,-0.0704072,0.514278,0.514278,0.514278,0.514278,0.373284,-0.060927,0.445031,-0.445031,-0.445031,-0.0704072,-0.0704072,-0.0704072,-0.0704072,0.578291,0,0,0,0,0,0,0,0,0
2,35,2.16,1.09956,-0.563976,0.0677565,-0.0677565,-0.0677565,0.516518,0.516518,0.516518,0.516518,0.386519,-0.0586332,0.446969,-0.446969,-0.446969,-0.0677565,-0.0677565,-0.0677565,-0.0677565,0.560523,0,0,0,0,0,0,0,0,0
2,36,2.16,1.13097,-0.562076,0.0648013,-0.0648013,-0.0648013,0.518675,0.518675,0.518675,0.518675,0.399181,-0.0560759,0.448836,-0.448836,-0.448836,-0.0648013,-0.0648013,-0.0648013,-0.0648013,0.539782,0,0,0,0,0,0,0,0,0
2,37,2.16,1.16239,-0.560258,0.0615514,-0.0615514,-0.0615514,0.520741,0.520741,0.520741,0.520741,0.411215,-0.0532636,0.450624,-0.450624,-0.450624,-0.0615514,-0.0615514,-0.0615514,-0.0615514,0.516093,0,0,0,0,0,0,0,0,0
2,38,2.16,1.19381,-0.55853,0.0580184,-0.0580184,-0.0580184,0.522702,0.522702,0.522702,0.522702,0.422569,-0.0502063,0.452321,-0.452321,-0.452321,-0.0580184,-0.0580184,-0.0580184,-0.0580184,0.48951,0,0,0,0,0,0,0,0,0
